id,default_12m
112572,0
114076,0
101127,0
113713,0
112444,0
113747,0
113383,0
114074,0
111188,0
108244,0
101431,1
109745,0
112023,0
110362,0
100817,0
104507,0
100868,0
113756,0
111925,0
112765,0
106101,0
102759,0
109666,0
107540,0
112811,0
112423,0
103133,0
114647,0
112345,0
111147,0
111782,0
114973,0
106906,0
100314,0
100036,0
105257,0
108177,0
114834,0
100309,0
112277,0
108779,0
108763,0
104875,0
101109,0
114901,0
111484,0
107071,0
109614,1
112320,1
113903,0
112153,1
108769,0
112515,0
101129,0
113439,0
110564,1
101702,0
111222,1
105254,0
100440,0
104395,1
105327,0
102913,0
108005,0
111381,0
110798,0
111643,0
106204,0
101311,0
102184,0
106591,0
107779,0
108235,0
104502,0
110607,0
109981,0
108560,0
106569,0
112906,0
113566,1
109947,0
113230,0
103193,0
105945,0
108064,0
105960,0
107895,0
110944,0
109574,1
100715,0
113157,0
112606,0
103928,0
112029,0
110472,0
111660,0
103548,0
111992,0
112858,0
108496,0
110764,0
114097,0
109124,0
105888,0
114720,0
104802,0
105685,0
111612,0
109123,0
100809,0
106741,0
112560,0
105601,0
105236,0
101893,0
113844,0
104734,0
108553,0
108756,0
113527,0
112369,0
104618,0
107626,0
104120,0
111546,0
100447,0
107006,0
109368,0
104246,0
110349,0
108495,0
109636,1
113457,1
108599,1
105024,1
111200,0
105322,0
106487,0
106598,0
105775,0
111839,0
106821,0
109566,0
101766,0
109170,0
101789,0
107111,0
110158,0
113353,0
113300,0
113229,1
113939,0
112671,0
103557,0
109015,0
114464,0
103571,1
106025,0
103539,0
100096,0
112196,0
113880,1
112141,0
100467,0
114988,0
114727,0
105611,0
103026,0
114919,0
100178,0
111554,0
101251,0
106270,0
107704,0
111075,0
105921,0
102108,0
110553,1
112336,0
109602,0
107834,0
106820,0
109705,0
107512,1
108437,0
108409,0
106291,0
114070,1
108993,1
110597,0
103857,0
104224,0
110103,0
102347,0
109075,0
108049,0
104833,0
103524,0
105030,0
110271,0
110838,0
114804,0
105264,0
100480,1
101661,0
114788,0
111366,0
104088,1
113567,1
110989,0
112062,0
106626,1
109022,0
101598,0
100674,0
108576,0
100297,0
111410,0
107246,0
111004,0
114622,0
111085,0
109577,0
112947,0
107647,0
104065,0
108631,0
108569,0
114377,0
112478,0
112789,0
101139,0
105091,0
109897,0
110612,0
108903,0
103917,0
100422,0
113577,0
111337,0
109868,0
101182,0
114371,0
100042,0
101764,0
109591,0
110635,1
106537,0
100242,0
110359,0
105469,0
103999,0
112287,0
106889,0
105036,0
108719,0
104417,0
111919,0
104157,0
114598,0
105707,0
106584,0
107338,0
112014,0
105464,0
108040,0
103255,0
103907,1
104331,0
103288,0
111283,0
111457,0
105384,1
109699,0
111611,0
114175,0
100015,0
113894,0
103602,0
112710,0
103257,0
107534,0
106352,0
101142,0
110358,0
102843,0
101441,0
105503,0
109878,0
112963,0
105095,0
100355,0
105008,0
102457,0
103488,0
107003,0
114955,1
113336,0
107460,0
110116,0
103715,1
102951,0
104874,0
109514,1
106046,0
102918,0
114547,0
103315,0
100144,0
111297,0
105364,0
108790,0
104871,0
110746,1
103111,0
113175,0
114917,1
109808,0
101775,0
110189,0
112690,0
113910,1
106416,0
111169,1
101987,0
106982,0
101842,0
102815,0
103752,0
114631,0
102221,0
108279,0
111002,0
105768,0
109982,0
105698,1
109543,1
106651,0
109675,0
100802,0
100926,0
102855,1
104656,0
110883,0
109966,0
113767,0
114755,0
105663,1
113267,0
114942,0
108653,0
103441,0
102957,0
106798,1
108371,0
103129,0
108683,0
101873,0
100879,0
100826,0
104983,1
111604,1
107886,1
104141,0
111670,0
108748,0
107856,0
114571,0
103536,0
106959,0
107773,0
110432,0
108798,0
101635,0
104942,0
101529,0
114685,0
111325,0
114277,0
104844,0
104756,0
100193,0
104718,0
105628,1
113187,0
103006,0
113839,0
101023,1
102586,0
110481,0
100961,0
107492,0
101137,1
113104,0
105357,0
107844,0
107947,0
112007,1
113270,0
107202,0
108500,0
106489,0
102666,0
101578,0
100510,0
102342,0
100336,0
112129,0
114664,0
105660,1
100665,0
109112,0
111115,0
104573,0
104294,0
106513,0
109857,0
112562,0
108384,0
112310,0
100821,0
101896,0
102853,0
112976,1
112341,0
100792,0
110080,0
102008,0
105282,0
111459,0
105822,0
105544,0
105032,0
112380,0
113993,0
110430,0
106449,0
103616,0
104327,0
113685,0
105852,0
102929,0
105902,0
102477,0
104030,0
105874,0
110450,0
106533,0
102925,0
103471,0
108629,0
106450,0
104154,0
104314,0
107935,0
107176,1
108090,0
113764,0
104005,0
110797,1
109423,0
109802,0
105934,0
112810,0
113620,0
114623,0
108124,0
104899,0
107487,0
113804,0
107548,0
101427,0
110939,0
113611,1
111455,0
112597,0
113462,0
113924,0
108101,0
111991,0
114773,0
101815,0
104366,0
114969,0
106034,0
100405,0
108545,0
107788,0
103371,1
109392,0
112103,1
113753,0
108470,0
109931,0
112769,0
107741,0
105738,1
101982,1
112839,0
111027,0
110066,0
105839,0
110743,0
100872,0
111500,0
114284,0
100424,1
111844,0
107316,0
100485,0
110856,0
104727,0
107191,0
105080,0
100533,0
104252,0
108551,0
102960,0
102318,0
114822,0
109946,0
109275,0
109449,0
106063,0
108758,0
112611,0
102370,0
108060,0
106900,0
113385,1
105723,0
107082,0
108671,0
104782,0
100889,0
105983,0
113278,0
106649,0
107395,0
105171,0
110044,0
109797,0
104769,0
103263,0
113209,0
108414,0
106904,0
100199,0
100893,0
109364,0
109767,1
112055,0
101299,1
100487,0
100337,0
101844,0
113377,0
104136,0
105937,0
111819,0
100141,0
100608,0
102906,0
110503,1
107851,0
104323,0
112832,0
100065,0
105554,0
105558,0
105769,0
114916,0
102893,0
114412,1
109706,0
103680,0
113733,0
112087,0
105341,0
103985,0
113677,0
109526,0
114851,0
101897,0
104238,0
106264,0
113006,0
113898,0
112010,0
110725,0
103891,0
102757,0
105337,0
114612,0
114264,0
109772,0
106631,0
112510,0
110957,0
103467,0
104196,0
103235,0
106832,0
113590,0
104624,0
114428,0
102398,0
111286,0
113774,1
109137,0
104647,0
105979,0
103699,1
107750,0
112270,0
108975,0
111549,0
102542,0
114047,0
109626,0
114825,0
101515,0
110509,0
106174,0
104728,0
112054,0
106096,0
100418,1
107256,0
110892,0
108030,0
104762,0
110753,0
102392,0
101530,0
101649,0
105333,0
110288,0
112525,0
104763,0
105987,0
110164,0
108842,0
106979,0
106186,0
109801,0
108725,0
110827,0
114991,1
114275,0
108315,0
102629,0
101809,0
103470,0
108530,0
109748,0
113475,0
104552,0
110021,0
114045,0
106913,1
108606,0
100915,0
104062,1
105439,0
101937,0
104122,0
110941,0
105668,0
102993,0
107535,0
110983,0
100107,0
106850,0
110514,0
108826,0
109569,0
114514,0
108844,0
109970,0
111967,0
106931,0
104532,0
105524,0
104581,0
104749,0
107480,1
110477,0
101901,0
100079,0
102688,1
100590,0
112290,0
102325,0
108474,1
105763,0
110731,0
114584,1
100563,0
107178,0
111408,0
100219,0
107889,0
102562,0
108015,0
114723,0
112800,1
109134,0
107602,0
106314,0
107033,0
104861,0
107053,0
102613,0
101009,1
107926,0
114332,0
105758,0
114728,0
107952,0
100167,0
104454,0
110792,0
106205,0
110130,0
106632,0
110379,0
111619,0
110694,0
112969,0
106191,0
104059,0
104214,0
112194,0
114127,0
110906,0
105584,0
114029,0
107995,0
110495,0
107063,1
102648,0
109214,0
113232,0
103700,0
105795,0
106349,0
101562,0
103185,0
100940,0
112074,0
110845,0
100209,0
111140,0
105929,0
100085,0
101954,0
114027,0
111316,0
111492,0
112624,1
108587,0
101695,0
110657,0
104562,0
100937,0
101862,0
108832,1
113193,0
111544,0
105309,0
110330,0
109152,0
110239,0
102840,0
107798,0
111768,0
101046,1
109656,0
111076,0
112421,0
109058,1
114078,0
102758,0
107748,0
110843,0
107557,0
109294,1
108546,0
106091,0
105491,0
105274,0
106816,0
110935,0
112140,0
102607,0
101870,0
105492,0
112615,0
101425,0
102326,0
112860,0
105659,0
112546,0
104039,0
110783,0
102721,0
112083,0
113825,0
104045,0
109927,0
105711,0
113188,0
100370,0
101457,0
100052,0
112047,0
102414,1
106369,0
109875,0
106735,1
111351,0
105519,1
105911,0
104945,0
111860,0
112654,1
101751,0
114318,0
105665,0
103975,0
109843,0
114440,0
108466,0
103849,0
101443,0
110118,0
113079,0
106130,0
100621,0
100279,0
104557,0
108753,0
110012,0
112579,0
108522,0
107060,0
110778,0
106718,0
108404,0
111019,0
102321,0
109143,0
113458,0
107682,0
110912,0
108584,0
111672,0
108562,0
107488,0
103793,0
105055,0
113019,0
103237,0
106871,0
111651,0
102597,0
103070,0
110988,0
111446,0
108917,0
101473,0
105169,0
106189,0
104262,0
113448,0
102992,0
111441,0
113243,0
101439,0
107108,0
101325,0
110876,0
100557,0
110949,0
110489,0
100196,0
109185,0
109728,0
110448,0
106642,0
113765,0
102439,0
108148,0
111290,0
114469,0
114049,0
101741,0
110861,1
104559,0
108660,0
113082,0
108329,0
104947,0
106686,0
114532,0
102968,1
108515,0
105500,0
112049,0
110815,0
108973,0
103168,0
105359,0
107852,0
113531,0
114357,0
107924,0
114577,0
103243,1
110224,0
110368,0
103477,0
109481,0
106625,0
112483,0
112400,1
107427,0
109375,0
112796,0
112956,1
107435,0
101456,0
100834,0
114827,0
110216,0
114433,0
112782,0
100421,0
111391,0
110032,0
102119,0
100777,0
111123,0
103576,0
111417,0
101230,0
102614,0
102142,0
111250,0
109305,0
102435,0
106071,0
110299,0
110888,1
110290,0
109483,1
107731,0
112918,0
100024,0
111483,1
101345,0
100677,1
111702,0
103620,0
102402,0
111347,0
102723,0
113867,0
100745,0
113582,0
103130,0
112531,1
112505,0
100646,0
113279,0
112950,0
100709,0
114508,0
110372,1
104342,0
107064,1
113780,0
100828,0
104582,0
113655,0
100439,0
104315,0
106578,0
109406,0
111466,0
100758,0
112494,0
102548,0
102803,0
104677,0
113400,0
101432,1
105614,0
103485,0
108143,0
106058,0
100965,1
102842,1
102039,0
110121,0
112008,0
104332,0
102532,0
111502,0
107583,0
105933,0
100282,0
104151,0
111567,0
110207,0
107523,0
106175,0
113775,0
105028,0
100766,0
104509,0
112264,0
100449,0
103540,0
107068,0
109502,0
114854,0
105563,1
101593,0
102699,0
110373,0
112125,0
101054,0
105784,0
114922,0
102498,0
106421,0
108431,0
108750,0
112243,0
100240,0
106426,0
109343,0
107416,0
114831,0
113386,0
114169,0
104370,0
104817,0
107450,1
106215,0
109293,1
100104,0
102988,0
103650,0
101839,0
107847,0
103923,0
103643,0
109249,0
103200,0
114579,0
110219,0
113827,0
104848,0
112923,0
104793,0
113058,0
109016,0
112428,0
104515,0
103421,0
105748,0
104902,0
108547,0
110424,0
102555,0
113167,0
107376,0
108093,0
108183,0
108181,0
102956,0
114711,0
103625,0
114659,0
108151,0
113299,0
109023,0
113060,0
105705,0
102251,0
112432,0
108535,1
108131,0
108456,0
107410,0
103803,0
105064,0
112131,0
103234,0
106207,0
108524,0
110687,0
106897,0
102339,0
106688,0
108375,0
100025,0
107692,1
100503,0
109430,0
103384,0
101672,0
109466,0
103176,0
111195,0
110437,0
105642,1
101626,0
114260,0
108159,0
106017,0
107197,0
109567,0
112691,1
106407,0
110956,0
103459,0
100576,0
112700,0
100641,0
101228,0
104827,1
103113,0
111051,0
112072,0
104159,0
105532,0
109730,0
107896,0
100448,0
107627,0
108913,1
102312,0
104407,0
112171,0
109969,0
101634,0
112828,0
101502,0
104627,0
106373,0
106849,0
103334,0
102595,0
114374,0
105386,0
107313,0
111327,0
113032,0
111098,0
111182,0
107800,1
107835,0
109332,0
106730,0
105809,0
113604,0
109133,0
108043,0
100063,0
112539,0
109443,0
108849,0
109595,0
104400,0
104511,0
113619,0
101819,1
104985,0
110581,0
108253,0
105579,1
110848,0
105674,0
102934,0
113981,0
110375,0
106997,0
113038,0
113009,0
113328,0
114599,0
113069,0
109321,0
112988,0
104359,0
113061,0
107359,0
109985,1
107474,0
109413,0
107180,0
114038,0
101671,0
101350,0
109652,0
103460,0
106946,0
102682,0
108850,0
107619,0
103806,0
105799,0
106842,0
105185,0
101068,0
109081,0
108204,0
102618,0
107459,0
111007,0
103838,0
110341,0
107452,0
105873,0
110999,0
108688,0
106726,1
103609,0
114053,0
108858,0
111165,0
104655,0
100993,0
109006,0
111825,0
103196,1
102862,0
108682,0
109572,0
101289,0
112608,0
108203,0
105368,0
104291,0
110226,0
104471,0
114742,0
102642,0
105920,0
109282,0
114835,0
101644,0
100907,0
102888,0
112619,0
102194,0
104185,0
102348,0
109159,0
107356,0
107181,0
111001,0
102685,0
110711,0
103936,0
103035,0
103909,0
105057,0
110411,0
101915,0
112240,0
111089,0
114507,0
111153,0
111060,0
105098,0
104403,0
108517,0
103308,0
110947,0
106474,0
103065,1
109518,0
107097,0
108198,0
113047,0
105561,0
112195,0
102516,0
103502,0
105899,0
104881,0
108020,1
109773,0
105006,0
107562,0
112459,1
100088,0
103038,0
113714,0
100348,0
103761,1
107183,0
110643,0
101243,0
100912,0
105354,0
112186,0
100192,0
114884,0
104058,0
107506,0
105266,0
103632,0
105712,0
113717,0
111073,0
106459,0
102834,0
113431,0
109625,0
103532,0
107414,0
106410,0
114109,0
102500,0
109288,0
113697,0
105880,0
114768,1
114668,0
103542,1
101820,0
111720,0
103163,0
102239,0
101846,0
111254,0
105458,0
112925,0
111618,0
110058,0
112205,0
103689,0
107358,0
100658,0
105380,0
103357,0
110180,0
111828,0
101330,1
113315,0
103613,0
101492,0
113075,0
103489,0
102883,0
106137,0
100291,0
110572,0
109464,0
113778,0
101840,0
109811,0
107381,1
102202,0
104512,0
107493,0
106826,0
105335,0
102673,0
113466,0
109751,0
100565,0
105999,1
101632,0
113712,1
109950,0
114979,0
110932,0
100598,0
109132,0
103162,0
103921,0
112202,0
103426,0
101861,0
112263,0
106455,0
101743,0
106196,0
102770,0
105374,0
100781,0
108536,0
102991,0
102340,0
112783,0
109376,0
110859,0
100026,0
100990,0
101360,0
113003,0
108759,0
108330,0
102301,0
106412,0
106085,0
109441,0
110519,0
106629,0
108443,0
105609,0
100904,0
110571,0
101974,0
114044,0
107104,0
106263,0
114869,0
107558,0
100323,0
110679,0
106475,0
114211,0
105875,0
100701,0
109180,0
112820,0
109202,0
108645,0
113312,0
113749,0
106808,0
107070,1
103896,0
100771,0
102795,0
101140,0
100396,1
102213,0
104884,1
105067,0
109335,0
103018,0
100704,0
113796,0
101309,0
101631,1
104654,0
102769,0
109796,0
101268,1
107096,0
112670,0
101891,0
100693,0
100750,0
105731,0
104353,0
113048,1
101835,1
113708,0
110089,0
105453,0
101601,0
113789,0
104145,0
105639,0
101128,0
102324,0
103443,1
112204,0
111592,0
107171,0
106580,0
102186,0
102669,0
111266,0
105682,0
101553,0
102376,0
112594,0
105624,0
111370,0
112016,0
103212,1
100090,0
107443,0
109341,0
106782,0
108137,0
114959,0
106539,0
100964,0
100307,0
106169,0
101404,0
101094,0
103252,0
106405,0
109783,0
110588,0
107468,0
104851,0
104989,0
109216,0
102151,0
111386,0
108100,0
108035,0
111156,0
113920,0
110076,0
114482,0
113467,1
113626,0
114299,0
112089,0
107092,0
114022,0
100092,0
110669,0
108343,0
100978,0
112378,1
114913,0
100919,0
101361,0
105478,0
101859,0
109807,0
107456,0
101747,0
111024,0
102515,0
106707,0
105118,0
111330,0
108964,0
111164,0
102448,0
100925,0
108860,0
107613,0
106676,0
105170,0
100916,1
110761,0
108146,0
113029,0
100754,0
103751,1
109640,0
110695,0
106847,0
110286,0
103707,0
103671,0
110115,0
109717,0
106043,1
114051,0
109858,0
101597,1
104545,0
106253,0
107337,1
108909,0
108084,0
105418,0
108979,0
108673,0
107089,0
112226,0
110629,0
110908,0
112684,0
114753,0
108185,1
109369,0
102661,0
102304,0
113817,0
114757,0
114425,0
110704,1
107252,0
106682,0
105522,0
103513,0
105487,1
107677,0
111644,0
104371,1
100678,0
109581,0
101344,0
110660,0
106572,0
102630,0
112371,0
101209,0
111908,0
110346,0
105905,0
105670,0
102069,0
105939,0
111433,0
106503,0
108157,0
112867,0
113015,0
102363,0
110206,1
110664,0
108115,0
102791,0
102487,0
113729,0
103109,0
111512,0
111515,0
100602,0
110551,0
103520,0
104722,1
106724,0
108033,0
108160,0
105815,0
107269,0
107085,0
106355,0
101924,0
105044,0
107713,0
112726,0
109557,0
109968,0
110692,0
114348,0
102610,0
101657,0
100499,0
113362,0
101989,0
111625,0
107918,0
114927,0
100981,0
110648,0
102096,0
111035,0
102497,0
102954,0
109583,0
103655,0
103077,0
112134,0
108310,0
114750,0
101923,0
111973,0
112575,0
104131,0
107484,0
107544,0
111726,0
111520,0
107850,0
103547,0
101173,0
111518,0
100229,0
108823,0
101791,0
107238,0
100356,0
106255,0
113142,0
113643,0
107167,0
111118,0
102379,0
101596,0
103349,0
108457,0
104025,0
104932,0
106568,0
113958,1
107594,0
114677,0
109040,1
102406,1
113424,0
108361,0
112332,1
108078,0
100660,0
112451,0
111342,0
105332,0
108864,0
103400,0
110175,0
106623,0
110431,0
103032,0
108817,0
114813,0
103889,0
114319,1
102012,0
112827,0
108394,0
101408,0
100562,0
102311,0
110979,0
110895,0
100566,0
108919,0
100649,0
111781,0
101321,0
102068,0
109582,0
106716,0
105872,0
102564,1
103543,0
103285,0
109408,0
106940,0
110259,0
108880,0
110766,0
103892,0
112658,0
112580,0
110381,0
103278,0
110090,0
107908,0
102998,0
103791,0
104867,0
114292,0
101368,0
110023,0
110211,1
110249,0
112486,0
108051,0
103550,0
114516,0
100053,0
110804,0
111270,0
114595,0
111162,0
107959,0
109677,0
102660,0
111077,0
105234,0
111173,0
100386,0
112614,0
110215,1
102413,0
102080,0
109297,0
111842,0
108685,0
104554,0
111550,0
108735,0
109378,0
105817,0
113881,0
108071,0
110415,0
109182,0
102804,0
109869,0
106482,0
105382,0
111525,0
114593,0
102819,0
110245,0
111090,0
114313,0
109792,0
108538,0
110502,1
102345,0
100934,0
100865,0
109045,0
114141,0
106454,0
103555,0
111642,0
104429,0
109611,1
102081,0
108528,0
103500,0
104401,0
113095,0
107308,0
110095,0
109682,0
113607,0
110782,0
105329,0
108965,0
107722,1
113967,0
101806,0
102578,0
110240,0
112823,0
111566,0
107812,0
109497,0
114792,1
110028,0
111262,0
114082,0
108455,0
113443,0
103290,0
102422,0
109995,0
106706,0
101073,0
103039,0
102656,0
106522,0
107402,0
110665,0
108506,0
110179,0
113219,0
106107,0
104792,0
107105,0
105695,0
103011,1
100123,0
106814,0
100469,0
113414,0
102077,0
105197,0
109147,0
104479,0
106896,0
101186,0
105916,0
109701,0
113824,0
112859,0
105853,0
108273,0
105152,0
112246,1
101283,0
109584,0
102244,0
112983,0
112035,0
104419,0
113378,1
103755,0
100789,0
100251,0
106973,0
104930,0
103736,0
113332,0
102020,0
111203,0
104228,0
111862,0
100491,0
106733,0
102572,0
105955,0
108302,0
109100,0
109178,0
101399,0
104906,0
106275,0
108246,0
103574,0
101946,0
110943,0
105648,0
114772,0
102465,1
112692,1
108630,0
108812,0
108694,0
108933,0
114385,0
112723,1
101281,0
109509,0
107902,0
107277,0
100642,0
103757,0
103183,0
101349,0
108778,0
107681,0
113610,0
110982,0
108276,0
102034,0
100164,0
109895,0
111533,0
111017,0
101787,0
100343,0
102233,0
107917,0
100034,0
103320,0
113495,0
113134,0
111582,0
101258,0
104952,0
112998,0
101043,0
103153,1
108149,0
105635,0
114100,0
105205,0
114615,0
100584,0
109826,0
112220,0
113760,0
109753,0
108300,0
114095,0
107318,0
106760,1
104204,0
101780,0
107580,1
103605,0
111256,0
106363,0
112940,0
114729,1
108091,0
110332,0
106909,0
101548,0
112056,0
101171,0
110897,0
105000,0
100903,0
110476,0
101463,0
103723,0
109195,0
111456,0
112795,0
104480,0
108559,0
103197,0
104629,0
100913,0
110605,0
105367,0
110924,0
100159,0
109749,0
109025,0
109485,0
109478,0
106599,0
112753,0
111192,0
105985,0
109240,0
100303,0
112351,1
107603,0
103737,0
108138,0
104104,0
102668,1
110202,0
100256,0
108897,0
109463,0
104295,0
102110,1
104474,0
101513,0
109279,0
112578,0
113591,0
113432,0
106237,0
109024,0
114147,0
102856,0
109027,0
109785,0
105272,0
111431,0
101965,0
106611,0
111679,0
107328,0
112703,0
104845,0
105643,0
111020,0
114067,0
107216,0
106244,0
111892,0
108488,0
111240,1
100139,0
113347,0
107406,0
106382,0
110620,0
101554,0
113325,0
109695,0
103165,0
110622,0
101315,0
100589,0
108794,1
110881,0
110146,0
105599,0
113944,0
102620,0
107521,0
102828,0
114632,0
114174,0
100935,0
113031,0
107592,0
114008,0
100112,0
102895,0
107042,0
106210,0
104080,0
103090,0
113313,0
103932,0
104205,0
111226,0
108983,0
111149,1
105145,0
113857,0
113105,0
100304,1
106603,1
101188,0
103688,0
102128,1
100605,0
106604,0
103898,0
104152,0
112898,1
103382,1
112759,0
107346,0
107751,0
106532,0
105135,0
103947,0
109080,0
105296,0
112992,0
106292,0
103804,0
101024,0
106950,0
109810,0
108170,0
114867,0
103807,0
113045,0
109336,0
114066,1
106158,0
104347,0
108709,0
104563,0
105803,1
103089,0
102887,0
104118,0
109292,1
111733,0
108710,0
100696,1
111856,0
112037,0
105204,0
101572,0
104888,0
101532,0
108458,0
109280,1
112733,0
111609,0
111168,0
110143,0
113667,0
110569,0
108582,0
104486,0
103021,0
103159,0
105856,0
114694,0
111989,0
114383,0
100921,0
111985,0
112285,0
105890,0
109505,0
108095,0
102323,0
103942,0
103727,0
102447,0
103049,0
113064,0
114166,0
103916,0
103306,0
110165,0
102990,0
114052,0
114347,0
102860,0
108271,0
104023,0
101643,0
108532,0
114247,0
102829,0
110109,0
103404,0
103753,0
108113,0
106494,0
104651,0
111435,0
114701,0
107292,0
109755,0
105034,0
106641,0
110388,0
106290,0
108448,0
106092,0
106630,0
105882,0
111627,0
110053,0
113520,0
114351,0
113183,1
109740,0
110842,0
106684,0
105766,0
112100,0
102807,0
102938,0
101337,1
104912,1
104828,0
111392,1
104595,0
112635,0
113886,0
102512,1
113255,0
113487,0
112396,0
101713,0
107621,0
109764,0
107054,1
106698,0
110720,0
114306,0
111056,0
114272,0
108289,0
100018,0
101600,0
106624,0
110102,0
110741,0
106141,1
109883,0
110565,0
103377,0
105557,0
112133,0
101014,0
101718,0
108487,0
105879,0
103637,0
102307,0
102743,0
105466,0
101697,0
106218,0
112882,0
107074,0
109681,0
102118,0
113057,0
112896,0
102820,0
114758,0
109419,0
113522,0
105482,0
109978,0
106802,1
104276,0
107907,0
103822,0
112250,0
113171,0
110626,0
102670,0
112553,0
103445,0
103684,0
100227,0
112026,0
100544,0
104272,0
101956,0
110295,0
100888,0
104257,0
100393,0
104194,0
109287,0
110386,0
102904,0
109403,0
114745,0
109716,0
110364,0
100069,0
106452,0
107396,0
100380,0
101254,0
109186,0
103364,0
109713,0
107378,0
108678,0
110004,0
109864,0
101292,0
110864,0
105510,0
113190,0
100756,0
101366,0
104318,0
103918,0
107997,0
111061,0
106839,0
100477,0
100091,0
105527,0
108911,0
108757,0
104248,0
105143,0
106383,0
104508,0
109627,0
111245,0
102163,0
102275,0
114751,0
108132,0
101522,0
104423,0
106756,0
108382,0
107868,0
103127,0
107243,0
102242,0
109411,0
113492,0
102451,0
112850,0
106104,0
100257,0
103424,0
111746,0
108299,0
110480,0
110377,0
110052,0
101207,0
102705,0
104620,0
112110,0
106581,0
103881,0
103846,0
101079,0
111136,0
105167,0
101847,0
108898,0
111808,1
107819,1
110611,0
102874,1
110449,0
100373,0
112787,0
111721,0
101303,0
108484,0
112172,0
103619,0
105720,0
105810,0
108367,1
105096,0
101087,0
105129,0
109575,0
107514,0
114642,0
112422,0
104941,0
104937,0
107797,0
108764,0
109244,0
100558,0
102492,0
102867,0
105837,0
107630,0
110038,0
113809,0
102171,0
111809,0
104408,0
107336,0
101156,0
100669,0
107582,0
105586,0
107972,1
106021,0
102155,1
106887,0
111225,0
104073,0
108846,0
103142,0
102078,0
114741,0
114111,0
102519,0
104382,0
114900,1
108611,0
114405,0
105816,0
102075,1
113686,0
104264,0
104405,0
111831,0
110809,0
108029,0
110171,0
102042,0
103154,0
106778,0
106037,0
103044,0
103449,0
108854,0
107279,0
105778,0
101102,0
110039,0
102201,0
109743,0
113928,0
104747,0
106458,0
113579,1
111137,0
113054,0
114872,0
106266,0
106492,0
100203,1
101174,0
104469,0
110255,0
105922,0
111031,0
113089,0
101032,0
106693,0
105457,0
114726,0
107610,0
113740,0
107525,0
103428,0
111883,0
100586,0
102897,0
101250,0
102445,0
101397,0
113841,0
100169,0
102217,0
101036,0
105398,0
107793,0
100058,0
114065,0
107212,0
113742,0
104032,0
110297,0
111124,0
104550,0
108324,0
112386,0
102535,0
112353,0
104649,0
114239,0
105050,0
114797,0
112269,0
110586,1
100223,0
103336,0
112569,0
114850,1
100185,0
107691,0
107932,0
111267,0
102506,0
114339,0
104743,0
107299,0
105798,0
113706,0
102909,0
114083,0
113086,0
109389,0
109880,0
103383,0
110128,0
106838,0
106202,1
114520,0
106351,0
101175,0
100708,0
103134,0
104796,0
108581,0
105286,0
113727,0
102017,0
101493,0
107749,1
101698,0
102380,1
108575,0
103076,0
106511,1
110335,0
103060,0
103305,0
104814,0
109071,0
111944,1
105672,0
106775,0
104191,0
102350,0
104202,0
100211,0
106343,0
113180,1
108839,1
101203,0
100020,0
105841,1
106795,1
112397,0
108482,0
107872,0
114209,0
112184,0
109737,1
106337,0
106535,0
105940,1
108776,0
104336,0
110919,0
114350,0
109311,0
102687,0
114906,0
109349,0
100108,0
101114,0
107755,0
104434,0
106119,0
102328,0
104583,0
110443,1
114019,0
113055,0
112124,0
111552,0
107172,0
100839,0
107210,0
114864,0
106056,0
102616,0
106841,0
106057,0
100210,0
108323,0
114085,0
100930,0
101401,0
103206,0
108696,1
109262,0
102582,0
102366,0
104776,0
105807,0
111535,1
105669,1
102971,0
110964,0
103851,0
105316,0
114713,0
111898,1
113420,1
109425,0
108282,0
111361,0
114960,0
104274,0
114562,0
111851,0
111415,0
105323,1
103705,0
100607,0
114145,0
109217,1
113787,0
113340,0
101837,0
108960,1
113034,0
105019,0
104927,1
103318,0
104472,0
106231,0
105001,0
106222,0
112286,0
111701,0
111068,0
106840,1
112708,0
110194,0
100201,0
103055,0
101692,0
101219,1
105162,0
113815,0
110995,1
107991,0
114791,0
106790,1
108618,0
111449,0
101888,0
111055,0
106280,0
104277,0
106935,0
100541,0
110033,0
102570,0
103062,0
103801,0
100238,0
107306,0
100513,0
104376,0
101668,0
113603,0
101774,0
109215,0
108541,0
108426,0
113826,0
114206,0
101716,0
108317,0
100056,0
103160,0
112434,0
113648,0
103839,0
114242,0
111791,0
103408,0
102281,1
108952,0
111110,1
106448,1
108607,0
101507,0
102165,0
100624,0
104588,0
114808,0
109825,0
100546,1
101534,0
111070,0
100292,0
102841,1
103169,0
100171,0
104529,0
102067,0
112193,0
100489,0
110305,0
114110,0
100668,0
100799,0
114480,0
102881,0
107753,0
114885,0
104527,0
108469,0
101670,1
100111,0
110302,0
104462,1
100409,0
110022,0
104664,0
106330,0
112375,0
106853,0
107467,0
103246,0
108304,0
103410,0
111952,0
100496,0
100941,0
102426,0
103458,0
101033,0
105576,0
110440,0
107497,0
107632,0
102654,0
105606,0
103614,0
105157,0
110485,0
101170,0
111059,1
102601,0
114501,0
103601,0
105958,0
102211,0
106211,1
114683,0
104373,0
103370,0
103274,0
105638,0
106643,0
104847,0
105183,0
106151,0
112682,0
100890,0
100535,0
109350,0
108963,0
104279,0
111920,0
112006,0
110120,0
108982,0
110973,0
107464,0
105908,0
107666,0
114766,0
107781,0
112604,0
110638,1
104168,0
108490,0
111601,1
101277,0
112886,0
106159,0
105995,0
100147,0
109527,0
113056,0
104165,0
113954,0
101310,0
101993,0
