id,num_cards,credit_limit,utilization_ratio,max_utilization_ratio,late_payments
110254,1,8030.59,0.617,0.814,1
112079,6,25312.42,0.0,0.224,0
109467,0,0.0,0.0,0.0,0
102884,1,7452.94,0.0,0.21,0
100616,0,0.0,0.0,0.0,0
101888,0,0.0,0.0,0.0,0
101909,1,9111.64,0.198,0.256,0
109844,0,0.0,0.0,0.0,0
111273,0,0.0,0.0,0.0,0
106716,1,17817.15,0.616,0.621,1
102725,2,34938.43,0.103,0.411,0
106675,0,0.0,0.0,0.0,0
101636,0,0.0,0.0,0.0,0
111081,1,50153.0,0.499,0.651,1
107861,0,0.0,0.0,0.0,0
108505,3,57256.52,0.037,0.142,0
105324,4,30950.02,0.031,0.107,1
107288,1,8678.67,0.642,0.773,2
113674,0,0.0,0.0,0.0,0
100841,1,9644.87,0.507,0.558,2
109497,1,47200.13,0.178,0.281,0
114118,4,32169.05,0.215,0.327,2
101818,1,7095.59,0.046,0.205,0
111476,2,33896.61,0.239,0.248,1
114024,1,25133.21,0.453,0.471,1
104651,1,13514.06,0.493,0.615,1
113838,0,0.0,0.0,0.0,0
109269,1,4870.97,0.557,0.592,1
108962,1,28149.4,0.469,0.649,2
106564,3,31829.32,0.249,0.402,0
101427,3,20219.07,0.235,0.32,0
109084,0,0.0,0.0,0.0,0
108158,3,30806.52,0.0,0.12,0
102164,1,36095.26,0.236,0.377,0
111147,2,33755.23,0.106,0.335,0
111663,0,0.0,0.0,0.0,0
102189,0,0.0,0.0,0.0,0
103064,0,0.0,0.0,0.0,0
108621,0,0.0,0.0,0.0,0
104117,0,0.0,0.0,0.0,0
111742,0,0.0,0.0,0.0,0
110238,0,0.0,0.0,0.0,0
113104,4,16815.88,0.165,0.225,0
113103,0,0.0,0.0,0.0,0
108134,0,0.0,0.0,0.0,0
108580,3,14883.27,0.231,0.327,1
101440,0,0.0,0.0,0.0,0
112154,1,23260.2,0.335,0.378,0
110350,0,0.0,0.0,0.0,0
103568,1,18965.56,0.396,0.428,2
113397,1,14053.67,0.71,0.777,3
103634,1,5699.75,0.212,0.218,1
102694,1,12858.94,0.6,0.66,1
102335,1,41334.54,0.395,0.428,3
104513,0,0.0,0.0,0.0,0
108697,1,3073.88,0.655,0.723,0
108092,1,8925.55,0.548,0.712,2
109404,1,21464.14,0.424,0.563,1
112882,1,13715.16,0.449,0.62,3
113871,1,18064.13,0.541,0.795,0
106574,1,18352.0,0.314,0.503,2
108683,1,16511.16,0.197,0.371,0
105187,0,0.0,0.0,0.0,0
110441,3,52966.81,0.0,0.008,0
100169,2,11574.35,0.293,0.351,0
114813,3,22643.18,0.153,0.281,0
104434,0,0.0,0.0,0.0,0
114008,0,0.0,0.0,0.0,0
114358,3,41271.93,0.187,0.301,0
113497,3,24013.66,0.437,0.467,0
104768,1,5255.81,0.444,0.544,3
102956,2,24046.76,0.368,0.534,1
108409,0,0.0,0.0,0.0,0
100204,1,6048.69,0.786,0.934,3
108709,0,0.0,0.0,0.0,0
100875,3,961.45,0.644,0.653,0
110843,1,14318.56,0.412,0.476,2
113729,2,11228.24,0.047,0.206,0
108574,1,13759.36,0.347,0.378,2
105613,0,0.0,0.0,0.0,0
104297,0,0.0,0.0,0.0,0
102340,1,43170.72,0.511,0.752,3
103607,0,0.0,0.0,0.0,0
111990,0,0.0,0.0,0.0,0
113912,0,0.0,0.0,0.0,0
110249,3,16608.57,0.211,0.457,2
108044,0,0.0,0.0,0.0,0
101972,1,24666.99,0.0,0.113,0
104265,0,0.0,0.0,0.0,0
105093,3,45968.29,0.488,0.696,0
104902,0,0.0,0.0,0.0,0
101827,1,15537.51,0.018,0.131,0
108754,0,0.0,0.0,0.0,0
109981,1,29611.54,0.193,0.307,0
114407,0,0.0,0.0,0.0,0
108758,0,0.0,0.0,0.0,0
102249,1,36176.61,0.518,0.632,1
101648,1,26372.5,0.2,0.302,1
100388,2,14988.04,0.016,0.107,3
112772,0,0.0,0.0,0.0,0
111843,1,8935.46,0.247,0.335,2
107006,0,0.0,0.0,0.0,0
113697,0,0.0,0.0,0.0,0
101410,0,0.0,0.0,0.0,0
107520,0,0.0,0.0,0.0,0
108454,1,7664.65,0.192,0.232,0
112006,1,12717.31,0.279,0.413,1
102960,0,0.0,0.0,0.0,0
100614,2,13546.79,0.186,0.199,0
102566,1,24167.5,0.256,0.405,2
112139,1,7143.04,0.231,0.29,1
101901,1,14132.33,0.0,0.086,0
110004,1,23329.36,0.205,0.338,0
107088,1,37961.78,0.293,0.326,3
114336,0,0.0,0.0,0.0,0
114057,2,10782.62,0.349,0.487,0
108560,0,0.0,0.0,0.0,0
111819,0,0.0,0.0,0.0,0
107777,4,16656.26,0.324,0.62,1
111647,0,0.0,0.0,0.0,0
112780,0,0.0,0.0,0.0,0
106801,1,6458.78,0.343,0.604,1
103503,0,0.0,0.0,0.0,0
101725,1,19127.0,0.614,0.654,4
107758,3,13051.84,0.0,0.137,0
109142,1,8599.08,0.396,0.533,0
114482,1,22123.81,0.531,0.615,1
111221,1,25790.0,0.405,0.534,3
106334,3,26344.78,0.14,0.255,0
108022,1,13006.84,0.149,0.216,3
110877,2,61630.68,0.328,0.425,0
102098,4,9485.74,0.0,0.095,0
101682,1,28381.56,0.224,0.343,0
108761,1,11563.63,0.675,0.795,3
107132,0,0.0,0.0,0.0,0
104748,0,0.0,0.0,0.0,0
102289,3,9837.76,0.421,0.549,1
101776,1,22430.9,0.443,0.511,0
102215,1,33759.71,0.222,0.317,0
105574,0,0.0,0.0,0.0,0
103518,0,0.0,0.0,0.0,0
101756,0,0.0,0.0,0.0,0
112020,0,0.0,0.0,0.0,0
111235,0,0.0,0.0,0.0,0
107350,1,19749.48,0.168,0.196,0
112737,3,10478.06,0.451,0.498,0
110072,4,37348.29,0.0,0.093,0
100065,2,22417.99,0.455,0.596,0
103392,4,15000.67,0.201,0.236,0
108659,1,7186.58,0.307,0.435,0
110337,2,31847.82,0.416,0.447,1
100582,0,0.0,0.0,0.0,0
110756,1,15602.58,0.09,0.23,1
112868,0,0.0,0.0,0.0,0
110937,1,12342.73,0.49,0.6,4
108296,2,17587.69,0.1,0.348,0
101577,0,0.0,0.0,0.0,0
108851,1,18074.86,0.42,0.58,0
104894,1,49565.93,0.0,0.066,0
100677,0,0.0,0.0,0.0,0
109579,0,0.0,0.0,0.0,0
110699,1,8937.21,0.036,0.168,0
110053,1,15970.3,0.143,0.255,1
107220,1,72878.82,0.0,0.168,0
114747,0,0.0,0.0,0.0,0
113489,0,0.0,0.0,0.0,0
109510,1,46826.45,0.172,0.258,2
102421,0,0.0,0.0,0.0,0
102569,0,0.0,0.0,0.0,0
104412,1,28524.94,0.264,0.284,1
113115,2,29804.36,0.127,0.161,0
100657,0,0.0,0.0,0.0,0
111723,0,0.0,0.0,0.0,0
112813,1,24678.43,0.285,0.551,0
103424,4,2145.17,0.282,0.393,1
100446,4,8713.41,0.424,0.534,3
102254,1,32301.08,0.384,0.579,1
110255,1,32784.06,0.0,0.236,0
111185,1,23894.16,0.33,0.36,3
107292,5,3941.1,0.493,0.646,1
114862,1,13473.17,0.447,0.536,2
102088,0,0.0,0.0,0.0,0
100371,2,32714.1,0.228,0.384,1
109803,0,0.0,0.0,0.0,0
107264,1,2628.17,0.542,0.802,1
106548,4,47853.73,0.353,0.585,1
106604,0,0.0,0.0,0.0,0
107048,0,0.0,0.0,0.0,0
106022,0,0.0,0.0,0.0,0
111436,0,0.0,0.0,0.0,0
111582,1,7116.91,0.654,0.696,1
108012,2,24559.84,0.174,0.279,2
113591,1,20449.22,0.425,0.558,1
109839,2,22641.16,0.407,0.553,0
102549,1,26108.99,0.135,0.157,0
111288,1,11275.45,0.391,0.421,0
112562,0,0.0,0.0,0.0,0
103780,2,17381.34,0.161,0.233,0
102547,2,27695.93,0.302,0.433,1
105220,4,21745.32,0.0,0.016,0
103292,3,34693.42,0.556,0.663,1
110036,0,0.0,0.0,0.0,0
107265,2,32665.4,0.026,0.097,0
102067,1,18039.31,0.225,0.386,2
107000,0,0.0,0.0,0.0,0
105410,0,0.0,0.0,0.0,0
108084,3,20189.18,0.371,0.38,3
107106,1,12635.01,0.346,0.533,3
110994,0,0.0,0.0,0.0,0
113357,0,0.0,0.0,0.0,0
111143,0,0.0,0.0,0.0,0
111760,1,34166.47,0.393,0.411,3
108900,1,9650.32,0.254,0.332,0
104074,0,0.0,0.0,0.0,0
108537,0,0.0,0.0,0.0,0
109009,1,3669.87,0.629,0.657,2
101034,1,9415.42,0.513,0.582,1
107971,1,9236.76,0.423,0.612,4
110582,4,81124.57,0.0,0.056,0
104681,2,7086.63,0.011,0.065,0
113520,0,0.0,0.0,0.0,0
105473,0,0.0,0.0,0.0,0
100727,0,0.0,0.0,0.0,0
100087,3,22104.02,0.646,0.848,2
107975,1,18255.0,0.501,0.596,5
105748,3,23224.61,0.099,0.219,0
104859,1,12167.42,0.246,0.364,2
105025,2,54053.91,0.0,0.038,0
113733,0,0.0,0.0,0.0,0
104756,0,0.0,0.0,0.0,0
106873,0,0.0,0.0,0.0,0
107246,1,64777.86,0.325,0.438,0
104401,1,45744.08,0.303,0.368,0
105264,2,47831.19,0.348,0.356,2
100739,3,47150.49,0.075,0.169,0
109605,0,0.0,0.0,0.0,0
100114,2,13890.14,0.238,0.389,0
103760,0,0.0,0.0,0.0,0
102592,0,0.0,0.0,0.0,0
114334,0,0.0,0.0,0.0,0
112386,2,25987.59,0.151,0.276,1
112084,1,23157.24,0.209,0.336,1
103412,1,24643.88,0.593,0.825,0
103078,0,0.0,0.0,0.0,0
110030,0,0.0,0.0,0.0,0
101235,0,0.0,0.0,0.0,0
104375,0,0.0,0.0,0.0,0
107441,1,30895.71,0.392,0.393,2
105833,1,48116.14,0.216,0.229,0
104182,1,15812.1,0.427,0.493,7
100284,3,35432.98,0.219,0.226,0
110578,1,22956.7,0.189,0.19,1
105033,1,18025.41,0.519,0.541,4
114984,1,18990.53,0.0,0.051,0
109003,0,0.0,0.0,0.0,0
103817,1,23910.86,0.724,0.806,4
100674,2,19371.54,0.168,0.2,0
109849,0,0.0,0.0,0.0,0
110440,1,19387.95,0.298,0.4,2
107223,0,0.0,0.0,0.0,0
104501,1,24465.5,0.082,0.31,2
113535,4,12252.97,0.029,0.099,0
103573,1,31464.08,0.283,0.392,1
107439,0,0.0,0.0,0.0,0
113527,2,34610.62,0.428,0.507,1
106017,1,13990.78,0.34,0.357,1
103665,0,0.0,0.0,0.0,0
110263,1,44960.21,0.563,0.648,2
108289,1,10169.71,0.144,0.327,1
103410,0,0.0,0.0,0.0,0
111891,1,34309.38,0.481,0.577,2
104333,1,29632.47,0.318,0.462,2
111572,2,2781.71,0.308,0.314,2
107274,0,0.0,0.0,0.0,0
109385,0,0.0,0.0,0.0,0
100050,1,13832.21,0.058,0.165,0
114166,0,0.0,0.0,0.0,0
104731,0,0.0,0.0,0.0,0
105780,0,0.0,0.0,0.0,0
105890,0,0.0,0.0,0.0,0
107182,2,10194.99,0.211,0.442,0
106662,1,15808.13,0.744,0.832,2
100639,0,0.0,0.0,0.0,0
107947,0,0.0,0.0,0.0,0
105189,2,18159.7,0.429,0.518,1
102829,1,4425.36,0.463,0.567,1
107549,0,0.0,0.0,0.0,0
105092,0,0.0,0.0,0.0,0
113890,0,0.0,0.0,0.0,0
110515,2,24588.18,0.281,0.481,0
105010,0,0.0,0.0,0.0,0
114238,0,0.0,0.0,0.0,0
107699,0,0.0,0.0,0.0,0
113615,2,60815.48,0.152,0.31,0
105326,0,0.0,0.0,0.0,0
112167,0,0.0,0.0,0.0,0
106276,1,5314.51,0.084,0.116,0
105697,2,15335.02,0.614,0.752,3
103999,1,14989.09,0.23,0.295,0
100825,2,7547.05,0.625,0.629,0
107862,1,5931.33,0.439,0.44,3
112797,0,0.0,0.0,0.0,0
102702,1,18609.09,0.056,0.131,0
113461,0,0.0,0.0,0.0,0
114460,1,13941.75,0.172,0.349,0
108153,0,0.0,0.0,0.0,0
101278,1,11140.43,0.0,0.024,0
107416,1,20517.48,0.23,0.266,0
105827,0,0.0,0.0,0.0,0
103394,0,0.0,0.0,0.0,0
101363,0,0.0,0.0,0.0,0
107387,0,0.0,0.0,0.0,0
113408,5,78404.53,0.0,0.027,0
112731,0,0.0,0.0,0.0,0
100022,3,21612.55,0.03,0.126,0
103328,2,34962.74,0.253,0.42,2
106875,0,0.0,0.0,0.0,0
101316,1,33768.58,0.207,0.332,0
109103,0,0.0,0.0,0.0,0
104505,3,18899.92,0.231,0.346,1
111509,1,23075.84,0.273,0.418,0
113812,2,15166.93,0.12,0.148,0
104907,1,48228.12,0.584,0.653,1
106109,0,0.0,0.0,0.0,0
113783,1,10321.91,0.362,0.52,5
114463,0,0.0,0.0,0.0,0
108015,3,9254.75,0.507,0.591,0
102718,2,3518.42,0.183,0.402,0
100553,0,0.0,0.0,0.0,0
100274,1,4660.23,0.06,0.285,0
104709,1,9184.94,0.452,0.641,0
108847,0,0.0,0.0,0.0,0
113874,0,0.0,0.0,0.0,0
107278,0,0.0,0.0,0.0,0
107787,3,3479.9,0.166,0.19,0
111340,0,0.0,0.0,0.0,0
105096,0,0.0,0.0,0.0,0
100133,1,27973.6,0.23,0.251,0
109141,2,41051.1,0.0,0.019,0
112569,1,32410.23,0.381,0.477,0
109155,0,0.0,0.0,0.0,0
114954,1,10248.14,0.197,0.377,2
103015,1,9201.9,0.262,0.386,0
104446,2,7280.43,0.0,0.026,0
104641,1,13720.25,0.217,0.331,2
114822,0,0.0,0.0,0.0,0
112390,1,8355.55,0.197,0.254,0
107766,0,0.0,0.0,0.0,0
101744,0,0.0,0.0,0.0,0
104597,3,19441.02,0.246,0.274,2
104300,1,37497.02,0.0,0.094,0
108271,1,21868.43,0.406,0.674,2
100038,3,91738.11,0.0,0.052,0
112231,1,16142.01,0.196,0.235,6
100006,0,0.0,0.0,0.0,0
106993,0,0.0,0.0,0.0,0
112809,1,45416.43,0.425,0.513,2
111773,0,0.0,0.0,0.0,0
104079,0,0.0,0.0,0.0,0
104214,1,16163.7,0.455,0.593,0
107166,1,25390.6,0.288,0.381,1
102898,0,0.0,0.0,0.0,0
110333,4,25047.65,0.086,0.105,0
108162,3,22802.1,0.182,0.216,0
105565,4,13320.58,0.41,0.57,2
112691,2,8584.76,0.244,0.4,2
109070,0,0.0,0.0,0.0,0
109196,1,6462.18,0.487,0.546,0
112941,4,95154.71,0.464,0.516,2
106619,1,6522.58,0.383,0.526,0
105632,0,0.0,0.0,0.0,0
109862,0,0.0,0.0,0.0,0
104629,2,24062.96,0.218,0.448,1
110752,0,0.0,0.0,0.0,0
110565,0,0.0,0.0,0.0,0
104453,1,33402.5,0.145,0.216,0
104386,0,0.0,0.0,0.0,0
114030,1,9624.07,0.314,0.504,4
112314,0,0.0,0.0,0.0,0
113949,0,0.0,0.0,0.0,0
112858,0,0.0,0.0,0.0,0
110213,0,0.0,0.0,0.0,0
101588,0,0.0,0.0,0.0,0
109278,0,0.0,0.0,0.0,0
108442,0,0.0,0.0,0.0,0
110750,0,0.0,0.0,0.0,0
112558,0,0.0,0.0,0.0,0
105222,1,11344.51,0.812,0.837,2
101342,2,34970.87,0.154,0.258,0
106054,2,14278.5,0.0,0.283,0
114163,1,9453.4,0.528,0.55,2
109593,2,9657.71,0.572,0.666,1
106150,2,11129.07,0.16,0.221,0
112910,0,0.0,0.0,0.0,0
110159,0,0.0,0.0,0.0,0
104586,1,8998.82,0.35,0.516,1
103497,1,40314.67,0.181,0.185,0
113859,0,0.0,0.0,0.0,0
107790,0,0.0,0.0,0.0,0
108632,1,30431.7,0.438,0.48,0
113208,1,51010.74,0.0,0.014,0
100777,0,0.0,0.0,0.0,0
101993,0,0.0,0.0,0.0,0
109592,0,0.0,0.0,0.0,0
102406,3,34604.29,0.388,0.481,1
104848,0,0.0,0.0,0.0,0
104802,0,0.0,0.0,0.0,0
107630,1,20798.42,0.5,0.529,3
102545,1,22323.54,0.0,0.127,0
102888,0,0.0,0.0,0.0,0
104163,1,11589.12,0.586,0.705,2
111299,1,20252.05,0.26,0.331,0
104476,0,0.0,0.0,0.0,0
114514,0,0.0,0.0,0.0,0
102625,0,0.0,0.0,0.0,0
112144,0,0.0,0.0,0.0,0
111823,0,0.0,0.0,0.0,0
101904,1,19994.38,0.466,0.639,1
110292,0,0.0,0.0,0.0,0
106819,1,30962.96,0.0,0.168,0
108226,0,0.0,0.0,0.0,0
101859,1,12306.31,0.15,0.256,0
101333,1,19370.1,0.467,0.556,0
108737,0,0.0,0.0,0.0,0
101450,0,0.0,0.0,0.0,0
103283,4,21316.83,0.211,0.355,1
110586,0,0.0,0.0,0.0,0
102242,1,8308.14,0.355,0.519,0
105733,0,0.0,0.0,0.0,0
103763,2,7577.7,0.4,0.537,1
114844,3,45797.22,0.172,0.366,0
104929,0,0.0,0.0,0.0,0
114466,0,0.0,0.0,0.0,0
108461,2,10031.09,0.0,0.064,0
113270,0,0.0,0.0,0.0,0
112100,0,0.0,0.0,0.0,0
105730,2,9264.41,0.0,0.082,0
103170,0,0.0,0.0,0.0,0
110856,2,58384.95,0.621,0.726,1
112164,0,0.0,0.0,0.0,0
105886,0,0.0,0.0,0.0,0
102669,2,17170.5,0.662,0.699,2
101983,1,27465.59,0.628,0.804,4
102819,2,19447.72,0.0,0.012,0
100838,0,0.0,0.0,0.0,0
113330,0,0.0,0.0,0.0,0
102377,1,19342.23,0.465,0.602,2
112040,0,0.0,0.0,0.0,0
110575,0,0.0,0.0,0.0,0
109325,0,0.0,0.0,0.0,0
109198,0,0.0,0.0,0.0,0
107647,4,22760.99,0.0,0.158,0
106154,1,11746.59,0.602,0.755,7
106315,0,0.0,0.0,0.0,0
113788,0,0.0,0.0,0.0,0
110513,0,0.0,0.0,0.0,0
112911,4,6692.59,0.035,0.042,0
100250,1,17186.79,0.522,0.653,0
102422,3,19961.99,0.591,0.766,1
100581,0,0.0,0.0,0.0,0
112216,0,0.0,0.0,0.0,0
110954,0,0.0,0.0,0.0,0
112805,0,0.0,0.0,0.0,0
105610,2,8610.46,0.644,0.724,1
113911,3,39723.49,0.294,0.344,2
101713,2,30460.79,0.117,0.223,0
105948,0,0.0,0.0,0.0,0
109072,1,19415.16,0.023,0.033,0
106236,1,22263.07,0.174,0.326,0
111101,0,0.0,0.0,0.0,0
110031,0,0.0,0.0,0.0,0
107902,0,0.0,0.0,0.0,0
105407,0,0.0,0.0,0.0,0
108265,1,12333.32,0.737,0.746,4
105036,0,0.0,0.0,0.0,0
101517,0,0.0,0.0,0.0,0
106388,4,50178.78,0.096,0.13,0
106499,1,6580.46,0.345,0.508,0
105389,0,0.0,0.0,0.0,0
108344,1,22296.63,0.325,0.382,2
114894,5,6371.36,0.266,0.295,0
107098,2,37606.1,0.391,0.491,1
113214,1,5824.9,0.399,0.596,0
112008,2,16431.62,0.23,0.426,0
111915,1,22652.39,0.495,0.507,2
103526,1,13426.15,0.374,0.554,0
111045,0,0.0,0.0,0.0,0
112029,2,34723.02,0.248,0.265,0
102665,1,18676.62,0.734,0.758,0
112430,1,6812.43,0.165,0.227,0
100686,1,13555.61,0.264,0.387,0
101153,0,0.0,0.0,0.0,0
100475,1,20914.58,0.203,0.382,1
112629,3,10100.05,0.216,0.237,0
113878,0,0.0,0.0,0.0,0
111075,1,32340.8,0.212,0.353,2
108398,2,14203.4,0.215,0.274,2
103397,1,32993.9,0.485,0.515,3
106220,0,0.0,0.0,0.0,0
104813,0,0.0,0.0,0.0,0
107795,1,15967.31,0.541,0.609,0
102037,0,0.0,0.0,0.0,0
107077,3,16566.23,0.49,0.593,1
113359,0,0.0,0.0,0.0,0
103811,0,0.0,0.0,0.0,0
102029,1,19587.26,0.367,0.502,2
106251,1,10310.83,0.407,0.608,4
113178,2,15888.33,0.475,0.689,2
114567,0,0.0,0.0,0.0,0
109253,0,0.0,0.0,0.0,0
109627,0,0.0,0.0,0.0,0
109558,1,12664.27,0.661,0.801,3
104141,1,19032.05,0.345,0.464,0
114874,4,36561.99,0.0,0.129,0
102007,0,0.0,0.0,0.0,0
111498,0,0.0,0.0,0.0,0
106992,0,0.0,0.0,0.0,0
100066,0,0.0,0.0,0.0,0
100017,1,8994.63,0.363,0.506,1
110906,1,12594.07,0.091,0.159,2
103797,1,25767.4,0.225,0.324,1
112481,1,33910.28,0.0,0.253,1
112611,0,0.0,0.0,0.0,0
109132,5,19729.59,0.197,0.314,0
110629,1,35107.87,0.458,0.49,3
111107,3,7251.49,0.162,0.399,0
100946,2,47353.43,0.0,0.052,0
100330,4,20638.32,0.0,0.018,0
106904,0,0.0,0.0,0.0,0
108902,0,0.0,0.0,0.0,0
113625,1,10429.97,0.221,0.316,3
100792,0,0.0,0.0,0.0,0
114959,0,0.0,0.0,0.0,0
105015,1,20416.52,0.43,0.556,2
110137,0,0.0,0.0,0.0,0
114759,0,0.0,0.0,0.0,0
113311,1,21759.19,0.607,0.772,1
112330,0,0.0,0.0,0.0,0
114019,0,0.0,0.0,0.0,0
109850,0,0.0,0.0,0.0,0
105649,2,36646.3,0.21,0.236,0
111358,3,36746.76,0.0,0.122,0
112716,2,13102.28,0.576,0.787,0
113964,1,21147.47,0.749,0.922,3
108752,2,13672.15,0.209,0.252,1
114231,0,0.0,0.0,0.0,0
104125,1,27537.46,0.0,0.006,0
103786,0,0.0,0.0,0.0,0
112211,0,0.0,0.0,0.0,0
112324,0,0.0,0.0,0.0,0
108811,0,0.0,0.0,0.0,0
100693,0,0.0,0.0,0.0,0
113287,0,0.0,0.0,0.0,0
106123,0,0.0,0.0,0.0,0
112518,0,0.0,0.0,0.0,0
106616,2,3524.45,0.313,0.326,3
106758,2,29938.49,0.444,0.574,1
111456,2,9047.34,0.397,0.537,2
113833,0,0.0,0.0,0.0,0
111061,2,22147.87,0.283,0.398,4
113578,0,0.0,0.0,0.0,0
103550,0,0.0,0.0,0.0,0
103594,0,0.0,0.0,0.0,0
113140,0,0.0,0.0,0.0,0
100024,2,15081.66,0.563,0.68,1
101208,1,11720.02,0.452,0.453,1
106278,0,0.0,0.0,0.0,0
106035,1,22336.92,0.106,0.232,0
104528,0,0.0,0.0,0.0,0
112984,1,66516.34,0.0,0.242,0
105157,1,13465.01,0.206,0.373,1
109120,1,6778.84,0.414,0.451,2
105925,0,0.0,0.0,0.0,0
104986,2,24180.01,0.318,0.349,2
103247,2,6253.64,0.553,0.68,3
112929,2,11882.6,0.286,0.374,1
106068,0,0.0,0.0,0.0,0
106884,0,0.0,0.0,0.0,0
114669,0,0.0,0.0,0.0,0
109199,1,11669.72,0.289,0.421,1
112428,3,16903.3,0.412,0.455,1
105742,1,43180.44,0.462,0.563,0
110737,3,38135.99,0.005,0.171,0
106272,1,17801.66,0.538,0.65,2
114568,1,5004.42,0.271,0.518,2
102928,1,14006.35,0.146,0.258,1
114751,0,0.0,0.0,0.0,0
113491,1,15606.45,0.553,0.602,0
114711,0,0.0,0.0,0.0,0
101314,2,21206.84,0.673,0.723,4
114830,0,0.0,0.0,0.0,0
108654,0,0.0,0.0,0.0,0
113499,0,0.0,0.0,0.0,0
111261,0,0.0,0.0,0.0,0
101925,0,0.0,0.0,0.0,0
110298,1,8983.36,0.821,0.937,4
108922,2,36938.55,0.327,0.359,0
102670,1,19929.88,0.43,0.661,2
101692,0,0.0,0.0,0.0,0
105340,2,17031.74,0.377,0.431,0
111211,4,20049.66,0.0,0.204,0
109848,1,12926.83,0.538,0.633,1
105735,0,0.0,0.0,0.0,0
101487,1,9839.74,0.226,0.267,0
106080,2,29419.6,0.477,0.627,0
108200,1,32512.38,0.508,0.607,2
105947,2,93820.0,0.245,0.34,0
106831,0,0.0,0.0,0.0,0
114623,0,0.0,0.0,0.0,0
106795,1,14130.68,0.703,0.792,1
100262,1,30681.12,0.0,0.17,0
110309,2,15721.46,0.389,0.556,5
112932,0,0.0,0.0,0.0,0
103604,1,10998.33,0.856,1.095,2
112418,0,0.0,0.0,0.0,0
114995,2,28839.53,0.0,0.117,0
104212,0,0.0,0.0,0.0,0
106477,1,7669.79,0.293,0.368,2
110805,1,45283.86,0.419,0.48,1
108528,1,26150.11,0.347,0.536,0
107493,1,11585.36,0.113,0.302,0
101641,1,92415.21,0.0,0.111,0
107536,0,0.0,0.0,0.0,0
105967,3,34284.82,0.454,0.457,2
104662,2,28846.87,0.442,0.545,1
114314,2,10044.29,0.552,0.622,2
112102,1,19146.47,0.082,0.111,0
108464,0,0.0,0.0,0.0,0
108285,0,0.0,0.0,0.0,0
107552,1,18270.35,0.459,0.512,3
102306,1,10911.59,0.445,0.457,3
100337,4,26842.69,0.188,0.302,0
108291,3,9793.79,0.258,0.301,0
114059,1,79810.87,0.321,0.322,1
105214,0,0.0,0.0,0.0,0
100162,1,9912.34,0.298,0.363,1
110649,0,0.0,0.0,0.0,0
105020,3,46974.6,0.23,0.329,0
105655,1,13206.49,0.473,0.621,2
110208,1,19089.75,0.175,0.25,0
109682,0,0.0,0.0,0.0,0
103223,2,16070.21,0.238,0.271,0
104448,0,0.0,0.0,0.0,0
100039,1,6381.37,0.75,0.794,3
110982,2,33384.26,0.283,0.383,0
113941,1,46697.41,0.332,0.545,0
101737,0,0.0,0.0,0.0,0
100025,0,0.0,0.0,0.0,0
100128,1,7534.02,0.167,0.3,0
111578,0,0.0,0.0,0.0,0
104134,1,12994.57,0.446,0.593,0
100240,0,0.0,0.0,0.0,0
112774,1,6306.22,0.469,0.537,2
114017,0,0.0,0.0,0.0,0
110588,0,0.0,0.0,0.0,0
113779,1,32146.7,0.0,0.148,0
104984,0,0.0,0.0,0.0,0
103974,3,11466.24,0.24,0.327,0
110522,1,10999.92,0.129,0.371,1
108866,1,9455.06,0.459,0.537,0
106020,0,0.0,0.0,0.0,0
111201,0,0.0,0.0,0.0,0
104186,0,0.0,0.0,0.0,0
111259,4,36389.02,0.0,0.167,0
105343,3,27901.82,0.383,0.41,1
102484,0,0.0,0.0,0.0,0
108483,3,14569.46,0.149,0.337,0
111594,0,0.0,0.0,0.0,0
108999,2,33078.54,0.298,0.447,0
109412,1,59665.25,0.256,0.391,0
110093,0,0.0,0.0,0.0,0
100865,2,49209.34,0.536,0.695,2
109885,1,35258.73,0.083,0.179,0
105383,0,0.0,0.0,0.0,0
112348,0,0.0,0.0,0.0,0
109646,0,0.0,0.0,0.0,0
112767,1,7180.94,0.478,0.554,2
108907,1,2427.31,0.658,0.762,2
105684,3,30051.6,0.149,0.181,0
107217,1,8731.55,0.146,0.35,0
111342,0,0.0,0.0,0.0,0
102780,2,23184.91,0.052,0.092,0
111514,0,0.0,0.0,0.0,0
105756,0,0.0,0.0,0.0,0
112609,1,14316.36,0.333,0.34,1
102926,1,54362.29,0.255,0.402,0
112383,0,0.0,0.0,0.0,0
105586,1,16074.85,0.358,0.395,0
112589,2,16520.12,0.112,0.254,0
108170,0,0.0,0.0,0.0,0
110209,1,14323.49,0.578,0.66,2
106970,1,14921.81,0.128,0.136,0
100831,0,0.0,0.0,0.0,0
100385,0,0.0,0.0,0.0,0
106707,1,9939.67,0.498,0.599,9
108981,1,11506.23,0.712,0.762,3
107414,1,3825.63,0.273,0.383,2
111188,1,21841.65,0.0,0.189,0
110392,1,6066.69,0.398,0.507,1
108364,0,0.0,0.0,0.0,0
108651,0,0.0,0.0,0.0,0
100149,1,5192.78,0.171,0.273,0
113679,0,0.0,0.0,0.0,0
114521,0,0.0,0.0,0.0,0
113640,0,0.0,0.0,0.0,0
111677,0,0.0,0.0,0.0,0
107120,0,0.0,0.0,0.0,0
106654,0,0.0,0.0,0.0,0
113967,0,0.0,0.0,0.0,0
111927,1,28548.07,0.0,0.047,0
107169,0,0.0,0.0,0.0,0
108414,1,39526.05,0.433,0.604,1
113803,0,0.0,0.0,0.0,0
