id,num_loans,num_defaults,total_loan_amount,total_repaid_amount,avg_dpd
104613,1,0,10235.51,10714.77,0.1
105873,5,0,64333.03,45017.72,1.3
104376,6,0,28458.73,24683.95,0.5
109555,1,0,19649.52,18361.29,0.5
110105,2,0,29480.81,26562.64,0.4
106372,2,0,21554.91,20202.86,0.2
110846,2,0,8388.29,6476.6,5.6
106405,0,0,0.0,0.0,0.0
101291,4,0,62663.4,61067.88,0.1
107064,0,0,0.0,0.0,0.0
104580,2,0,18617.27,16665.96,14.7
102298,0,0,0.0,0.0,0.0
114299,3,0,30481.51,30003.29,1.0
104077,3,0,45287.68,33052.1,119.2
113919,1,0,28662.09,23645.51,4.0
105893,2,0,42358.61,40534.89,56.8
112604,2,0,23500.39,18569.8,23.2
113507,2,2,36216.71,27773.6,2.4
104616,2,0,22820.81,22132.71,0.5
112820,3,0,83288.27,83385.94,0.6
112084,2,0,29338.76,27502.66,4.0
103025,2,0,16985.77,15308.49,0.9
103556,1,0,6126.7,4419.47,104.9
106901,0,0,0.0,0.0,0.0
102805,2,0,9150.32,8037.96,1.3
110291,1,0,12715.31,11189.15,71.0
100468,0,0,0.0,0.0,0.0
106941,1,0,5086.87,4236.57,9.7
109545,1,0,6219.36,4345.23,10.9
102755,1,0,5013.48,4141.3,13.2
111174,1,0,5151.4,4107.04,0.9
101171,3,0,33923.83,28638.08,0.9
113031,4,0,12731.11,9521.06,16.4
113728,0,0,0.0,0.0,0.0
112998,1,1,3393.61,2534.95,8.6
110810,1,0,8941.46,6522.18,17.8
107319,2,1,55414.84,37705.99,29.5
113633,1,0,4704.06,3477.62,0.2
114030,1,0,7060.16,6829.96,6.6
107981,5,2,18547.96,12503.3,8.2
111260,0,0,0.0,0.0,0.0
104986,3,0,43240.26,39168.97,26.5
111988,1,1,12221.71,10360.5,4.1
104544,1,0,16547.03,16347.9,17.3
111122,1,0,5967.91,4586.94,1.2
113515,1,0,17341.89,12711.53,8.5
113226,2,0,11124.39,11104.22,2.5
110297,5,0,41948.11,30868.68,44.4
113522,1,1,5614.79,5183.15,31.4
104233,3,1,26993.51,19382.04,45.9
114002,2,0,15449.42,11409.59,13.8
100897,3,0,30208.65,22217.93,10.7
110027,2,0,32021.32,29736.79,0.5
106506,3,0,26305.26,24614.02,0.8
100691,2,0,34499.28,23126.01,41.0
113761,3,0,47212.05,32368.97,0.4
111346,2,0,5356.78,4348.95,8.8
103785,2,0,25798.04,24328.53,3.5
108503,3,0,24270.45,23199.4,6.0
103142,0,0,0.0,0.0,0.0
106679,1,0,6895.68,6346.8,3.2
101557,2,0,13157.07,12488.29,38.1
109941,3,0,14036.47,12333.96,7.7
109535,4,0,42317.69,42574.14,0.0
106127,2,0,25646.18,24429.81,2.6
109871,3,2,43926.75,40336.88,3.0
108124,0,0,0.0,0.0,0.0
111357,0,0,0.0,0.0,0.0
105983,2,0,15279.49,11028.65,0.0
101490,1,0,23291.33,15806.9,16.7
102934,5,0,90946.5,83029.01,1.5
107720,3,0,11557.88,8768.77,0.7
103894,1,0,10483.43,9836.85,0.5
109424,2,0,16862.59,10159.95,3.8
100770,2,0,6563.15,4977.1,80.4
113131,1,0,6917.72,6491.73,0.1
100708,2,0,14520.96,12961.23,66.1
112224,4,0,60436.13,57823.05,0.0
102138,0,0,0.0,0.0,0.0
106617,0,0,0.0,0.0,0.0
100136,0,0,0.0,0.0,0.0
106855,4,0,69184.83,56861.64,7.5
114305,2,0,8830.43,8448.98,0.3
110669,0,0,0.0,0.0,0.0
101765,2,0,16366.5,15401.22,0.9
108189,3,0,46569.0,35187.19,3.7
114712,3,0,58966.42,52126.78,28.6
107147,1,0,11927.62,10219.69,12.0
113081,5,0,48828.23,34837.58,5.9
102100,1,0,6205.58,4550.9,0.4
114956,4,0,33818.19,33375.28,3.7
102444,2,0,11363.77,7369.48,18.8
110824,2,0,11315.46,10399.29,39.0
113197,1,0,6449.59,4490.08,33.8
108622,3,0,24292.42,23222.08,4.9
107595,1,0,24959.33,19689.27,15.8
108554,1,0,13665.31,12467.99,22.2
104240,1,0,2439.9,1747.74,23.5
108289,1,0,3427.79,2867.35,1.1
105355,1,0,19379.95,16323.03,12.4
111968,2,0,12343.7,9951.35,40.5
113645,2,0,61483.81,39393.05,92.7
102924,1,0,20545.93,11330.35,28.4
109377,2,0,50691.47,39941.61,0.5
107570,3,0,40218.59,31860.02,62.5
107936,3,0,15030.97,15721.82,0.0
107854,2,0,33383.92,33079.59,38.9
114831,1,0,2089.39,1786.45,10.3
107849,7,0,78957.69,62544.79,0.2
109736,0,0,0.0,0.0,0.0
109656,0,0,0.0,0.0,0.0
114777,3,1,27533.58,20194.88,17.6
114505,6,1,160437.93,130764.88,15.5
112311,1,0,18487.51,19411.89,0.7
102117,5,0,186612.3,173102.99,1.7
113215,0,0,0.0,0.0,0.0
106046,2,0,20005.53,14445.51,29.2
114031,1,0,2054.18,1658.99,7.9
113942,3,0,7897.05,6616.76,0.0
105159,0,0,0.0,0.0,0.0
104710,1,0,17641.58,14231.78,9.1
106986,3,1,40324.84,26765.19,40.5
107136,2,0,4307.87,3820.05,23.9
101220,2,0,8030.24,7702.05,0.4
108934,1,1,6635.9,5505.56,31.5
111364,2,1,21925.37,17071.4,30.5
112566,0,0,0.0,0.0,0.0
105235,6,0,80322.17,71797.56,0.1
111491,2,0,29294.25,21280.47,20.5
102141,0,0,0.0,0.0,0.0
112212,0,0,0.0,0.0,0.0
112472,5,0,10420.84,10258.73,0.4
107878,1,0,17984.0,14368.0,0.3
108458,5,0,7825.14,6670.52,0.3
102299,3,0,78424.89,69493.59,43.8
112732,3,0,46318.97,37489.14,5.6
101306,1,1,18710.07,14473.36,12.8
104974,1,0,6466.06,4675.13,30.1
110047,1,0,12663.95,11509.57,5.5
103070,4,0,18207.81,12278.28,0.2
112488,1,0,13121.28,11418.99,31.7
106908,2,0,10205.32,7360.8,5.4
114910,2,1,20337.55,17492.63,2.6
109121,6,0,42196.6,40231.98,0.2
105759,0,0,0.0,0.0,0.0
114006,3,0,70414.68,61437.14,0.0
106424,3,0,48632.39,48855.28,2.8
113777,0,0,0.0,0.0,0.0
112416,1,0,23348.23,15341.75,40.5
111739,2,0,7516.15,5596.6,2.2
110590,5,0,74307.16,68109.84,0.3
106997,0,0,0.0,0.0,0.0
111481,3,0,12081.29,11462.7,1.2
107866,3,0,42607.58,44737.96,0.1
110205,1,0,19045.77,15955.95,3.5
106533,3,1,22222.27,20054.69,20.2
100817,2,0,26342.43,22872.01,0.4
101682,2,0,24656.64,22606.14,3.1
112281,2,0,28227.02,27141.54,2.5
106753,1,0,4454.28,3649.19,19.8
106275,0,0,0.0,0.0,0.0
113360,4,0,44138.64,39759.23,0.6
102365,0,0,0.0,0.0,0.0
100374,3,0,47305.5,44913.41,0.5
104367,1,0,6651.9,4735.09,5.0
110111,2,0,22366.96,21772.79,6.6
101982,1,0,5586.43,4158.85,75.5
107355,4,0,64142.85,53341.63,4.3
113472,3,0,12393.73,11788.77,0.1
113717,3,0,34306.1,27565.79,7.6
112727,3,1,67258.24,50974.87,0.3
113899,4,0,12798.98,12304.71,10.9
111395,2,0,25634.32,22257.59,1.4
104863,0,0,0.0,0.0,0.0
113934,1,0,12988.42,12757.98,12.2
110505,3,0,27657.88,28230.77,15.3
110509,1,1,1810.88,1671.98,97.0
108492,3,0,25872.27,22178.53,1.7
102911,1,0,7433.61,6331.3,363.6
113769,3,0,19100.88,17892.97,0.1
110553,1,0,7246.99,5938.74,2.7
101473,1,0,14050.01,13872.2,1.3
109796,3,0,42919.51,36260.86,0.2
103077,4,0,80143.68,56532.65,4.8
114465,6,2,119488.67,92849.35,56.2
107212,0,0,0.0,0.0,0.0
113916,2,1,12591.14,12095.93,1.7
106713,0,0,0.0,0.0,0.0
102734,3,0,6745.75,5938.9,10.5
113755,0,0,0.0,0.0,0.0
102916,3,0,37898.43,38381.9,1.8
112770,1,0,16213.39,14159.94,19.6
110404,0,0,0.0,0.0,0.0
100454,3,0,28850.69,25166.81,0.7
110959,1,0,11389.29,10256.18,0.5
107818,2,0,35510.66,29174.28,1.9
101179,2,0,8827.46,7639.42,19.2
109167,4,0,28024.53,25847.56,0.6
100703,3,0,14909.0,14503.17,1.1
112155,2,0,30783.07,28328.14,52.0
113736,1,0,3954.72,3064.62,16.7
107438,1,0,14556.09,11103.07,45.6
111990,3,0,27780.5,26618.98,2.9
104061,3,1,13499.9,11264.02,0.7
110864,1,0,21005.12,18303.97,5.4
109559,1,0,8712.84,8049.04,34.6
107500,2,1,31735.26,21783.57,4.8
102495,0,0,0.0,0.0,0.0
113920,2,0,17750.83,16640.26,0.1
104967,4,1,43389.69,20854.91,80.0
101784,1,0,9860.66,7951.65,195.5
112123,2,0,18603.63,18083.52,6.6
104690,4,1,108155.23,98362.92,9.2
113181,3,0,33530.44,31604.06,1.7
111219,0,0,0.0,0.0,0.0
100053,2,0,33463.74,33394.47,0.1
104864,1,0,3631.22,3395.56,20.7
113852,4,1,32252.6,30519.65,4.4
109809,3,0,33776.33,27225.57,1.6
112866,3,0,21733.67,17231.79,24.7
110840,1,0,9064.34,8830.65,15.3
114414,1,0,11635.83,9301.51,2.7
110504,0,0,0.0,0.0,0.0
110400,4,0,39309.6,29070.15,5.0
113965,4,0,38606.42,31547.92,10.8
109232,2,1,17819.75,18710.74,1.5
107016,2,0,27888.24,22743.46,16.8
114153,2,0,29308.82,29877.27,0.1
113390,0,0,0.0,0.0,0.0
106557,6,0,23851.91,23004.19,0.9
100090,3,0,44600.48,41835.27,0.7
112787,2,0,16714.83,14717.76,11.6
102996,2,0,19263.1,15100.95,10.1
110139,2,0,8297.34,6800.98,0.3
110811,1,0,4108.7,3373.85,0.5
101194,1,0,14568.58,11800.69,0.3
108933,2,0,56815.37,57341.56,11.2
109367,1,0,1722.46,1673.7,10.0
102121,3,0,46685.48,28696.22,3.2
111951,0,0,0.0,0.0,0.0
101176,3,0,34593.12,29415.74,0.2
106929,2,0,8768.07,6964.79,1.9
112737,1,0,10501.33,8217.95,1.6
112693,0,0,0.0,0.0,0.0
106719,3,1,16472.55,14716.74,21.5
102425,0,0,0.0,0.0,0.0
113309,1,0,13628.05,11238.68,3.9
112572,1,0,9011.53,6731.63,0.3
107160,3,0,33252.86,34915.5,2.6
101008,4,0,27480.36,26772.99,1.0
111327,1,0,10217.41,8764.69,1.3
111551,0,0,0.0,0.0,0.0
101360,1,0,9948.3,8515.47,3.1
102183,6,0,123779.12,98007.19,0.5
104232,4,0,46512.66,38131.63,0.5
103986,3,0,56559.07,48332.9,0.7
113594,4,0,23185.1,22904.87,0.3
112565,2,1,45863.74,36587.32,5.2
103003,4,0,57710.81,46144.94,0.6
101446,2,0,36522.12,32776.63,0.1
101227,1,1,11073.64,8941.17,2.8
100320,1,0,3100.15,2357.54,0.6
108621,2,0,63366.47,52280.57,1.2
109314,3,0,35174.18,32994.29,3.2
110626,3,0,42291.35,38595.26,27.2
112780,0,0,0.0,0.0,0.0
107488,2,0,4345.97,3843.14,1.4
104713,0,0,0.0,0.0,0.0
107893,0,0,0.0,0.0,0.0
113914,1,0,8592.58,7258.06,11.0
103877,5,0,30503.07,25112.64,0.2
110241,0,0,0.0,0.0,0.0
107350,2,0,29622.33,27188.91,6.4
111558,1,0,10083.75,8104.14,66.3
107677,3,0,15449.5,16221.98,2.4
100811,2,0,18767.53,16892.61,1.3
109825,3,1,33773.45,27774.48,14.0
108635,0,0,0.0,0.0,0.0
107612,0,0,0.0,0.0,0.0
107233,4,0,30424.0,31945.2,1.3
113186,0,0,0.0,0.0,0.0
109040,1,0,13044.41,6884.44,14.8
101956,1,0,8781.31,8092.74,0.3
103485,2,0,14140.25,13093.83,3.6
105643,0,0,0.0,0.0,0.0
105736,1,0,26305.97,21731.27,45.8
103764,1,0,12319.4,8642.2,12.9
106326,2,1,6262.53,4464.7,74.1
113300,7,0,208461.77,200729.98,1.2
113870,4,0,44883.01,39055.17,1.9
109781,1,1,8666.69,6153.23,45.6
108860,0,0,0.0,0.0,0.0
114698,4,0,29507.55,23024.56,11.7
109904,3,0,15291.94,12724.81,1.2
103484,3,0,70716.01,58867.46,15.9
113463,3,0,81516.65,68159.67,55.8
111056,2,0,32199.35,33809.32,0.3
113665,1,0,13127.3,12803.63,0.2
112999,1,0,6037.48,4930.39,16.6
100415,1,0,4250.86,3491.04,9.3
103580,0,0,0.0,0.0,0.0
108409,2,0,4466.34,3887.28,0.3
108376,0,0,0.0,0.0,0.0
103914,4,0,31602.48,30228.33,1.0
110957,5,0,38346.06,35942.61,0.6
102606,3,0,15015.27,14247.26,14.4
105551,1,0,20259.97,15609.31,17.1
107021,0,0,0.0,0.0,0.0
112734,2,1,11038.33,7343.88,34.8
112036,1,0,10942.35,10264.29,7.5
105198,1,0,10548.93,8310.76,5.1
101694,2,0,44946.2,39145.72,0.1
102378,2,0,25838.16,21184.92,1.4
108633,2,0,32740.08,31641.35,2.3
102277,3,0,44546.09,38641.55,16.9
101857,4,1,61030.92,54455.04,0.6
106813,0,0,0.0,0.0,0.0
103112,4,1,23820.29,21939.76,7.5
112489,1,0,5820.49,4204.36,2.0
104468,1,0,17121.05,12769.07,5.6
114901,1,0,15484.91,11555.07,11.2
104455,2,0,42820.25,39157.3,0.8
104120,5,0,27995.92,25146.62,0.7
113726,1,0,16048.34,13948.11,1.1
101022,3,0,15480.78,12322.16,25.1
111637,0,0,0.0,0.0,0.0
109360,0,0,0.0,0.0,0.0
106494,3,0,5923.91,5643.7,0.1
103393,1,0,14463.02,10546.17,14.2
105302,1,0,2118.48,1768.68,1.1
110007,1,0,10066.99,10443.0,1.5
103252,6,0,71675.86,70862.46,0.9
102195,0,0,0.0,0.0,0.0
113203,2,0,7802.24,7063.88,33.8
102187,3,0,13987.82,12159.41,0.2
102960,2,0,24688.49,16957.41,1.9
105426,2,0,38435.21,40356.97,2.4
104071,6,0,23064.02,18716.03,5.9
113068,2,0,21824.8,19485.39,1.2
104985,2,0,42529.03,36563.18,5.9
104778,1,0,5942.29,4091.0,2.3
112530,5,0,30643.3,26386.21,23.9
102410,1,0,4273.37,3311.15,1.0
107100,4,1,89781.66,67160.12,12.3
111959,4,3,22525.43,17530.76,194.6
102632,1,0,5798.96,5278.1,9.0
111456,5,0,104721.54,91529.57,59.9
103467,2,0,16344.34,13675.69,47.6
104408,4,0,114815.51,83149.55,39.0
114170,0,0,0.0,0.0,0.0
106018,0,0,0.0,0.0,0.0
114745,2,0,13856.0,11137.09,0.0
113336,2,0,20390.74,21410.28,0.8
113664,2,1,28030.44,18269.95,38.2
110300,1,0,22193.9,15583.49,107.2
105358,2,0,21118.65,17663.59,7.4
104546,4,0,81035.53,77268.5,0.1
113727,2,0,48821.49,39939.05,6.7
112497,2,0,24069.82,21643.13,28.0
112502,0,0,0.0,0.0,0.0
110376,2,1,25966.19,19384.58,2.4
105660,3,1,36348.47,32964.91,30.7
105826,3,0,6819.81,6971.42,0.1
100099,0,0,0.0,0.0,0.0
104247,1,0,18896.27,15141.67,1.2
111548,3,0,59243.05,61472.65,2.1
107663,2,0,30942.43,28419.7,1.6
111166,2,0,23317.87,18072.86,0.6
112026,2,0,20010.81,14293.91,6.7
100386,0,0,0.0,0.0,0.0
106323,2,0,21234.97,17069.2,42.1
103901,2,1,30995.09,28213.83,3.1
114084,3,0,36953.42,33452.71,0.1
100849,1,0,11949.39,8712.97,55.7
106853,2,0,8289.63,7302.72,41.6
110064,0,0,0.0,0.0,0.0
106605,1,0,9689.78,8704.05,13.1
112197,3,1,45145.14,38862.37,1.8
105846,2,0,4327.23,2612.01,53.6
102497,4,0,110614.95,82674.27,4.0
106519,2,0,7651.4,5697.7,2.2
113733,3,0,15199.82,11335.31,1.0
110096,2,0,15408.34,14604.04,51.5
105074,2,0,26898.42,22052.27,11.5
105373,1,0,17005.91,15174.88,31.9
105559,1,0,13353.94,9970.56,27.7
111042,1,0,1899.15,1544.46,0.0
105670,1,0,16682.61,10396.98,1.4
112285,0,0,0.0,0.0,0.0
100614,3,0,22472.77,22605.78,1.3
112570,2,0,29552.55,25109.8,16.9
107115,0,0,0.0,0.0,0.0
102664,2,0,9166.62,9111.2,0.2
107432,2,1,53706.64,43143.21,3.8
110789,5,0,35378.91,35279.66,0.4
100018,2,0,3743.15,3776.78,6.9
106863,1,0,8575.37,7416.64,13.6
105743,3,0,3775.77,3673.5,1.7
109436,0,0,0.0,0.0,0.0
110941,2,1,11886.15,8275.97,11.1
111071,2,0,30985.73,23263.04,0.3
104596,1,0,6557.45,5066.89,1.2
112598,4,1,65912.26,57360.94,23.8
110230,1,1,14089.26,11875.67,10.4
105075,0,0,0.0,0.0,0.0
111243,1,0,11819.92,11873.05,80.9
101299,1,0,3549.8,3427.27,96.3
113513,2,0,6167.06,5401.65,0.2
114063,2,1,36758.29,31305.31,27.4
112636,0,0,0.0,0.0,0.0
104816,3,0,11370.99,10403.22,0.1
105021,5,0,71948.38,52120.32,39.7
102796,1,0,3476.03,3070.58,9.2
109089,2,0,30719.89,30111.58,0.3
111655,1,1,16235.83,12054.79,60.9
103569,0,0,0.0,0.0,0.0
109615,4,0,99456.11,80653.63,15.2
113268,2,0,3078.9,2965.42,34.9
114354,3,0,7517.07,4991.85,64.8
104692,1,0,8414.44,6360.25,0.2
111647,2,1,45817.1,44839.01,19.2
105750,1,1,4916.95,4123.84,0.8
112979,2,0,10546.79,8910.03,1.0
108109,0,0,0.0,0.0,0.0
112450,0,0,0.0,0.0,0.0
110214,0,0,0.0,0.0,0.0
104670,2,0,13615.89,12891.22,0.7
102538,2,0,4934.9,3845.67,55.5
111795,1,1,18764.72,13271.52,23.6
114722,3,0,54982.59,40055.32,12.5
101576,2,0,7238.93,6200.05,22.6
103637,1,0,20979.15,20379.84,0.0
112642,3,0,79433.59,66688.44,16.2
114127,2,0,57253.07,60115.72,0.5
108110,0,0,0.0,0.0,0.0
110617,1,0,11226.99,7573.41,52.9
111584,4,0,69996.1,52581.43,6.6
101148,1,0,8708.33,7847.79,10.3
112801,3,0,37111.21,33303.33,0.2
104151,3,0,37123.53,34994.0,0.6
113000,1,0,26545.81,22872.85,7.7
112217,1,0,18862.71,16643.46,13.4
109082,3,0,25614.91,23323.99,4.3
101587,2,0,38682.98,37126.45,0.5
107253,0,0,0.0,0.0,0.0
113981,0,0,0.0,0.0,0.0
105813,2,1,11952.13,12298.06,42.1
108357,0,0,0.0,0.0,0.0
109304,1,0,5549.94,4790.17,14.6
112046,2,0,41094.49,30897.57,41.5
106525,0,0,0.0,0.0,0.0
103528,0,0,0.0,0.0,0.0
111685,2,0,17003.65,15404.13,0.2
101342,2,1,39763.36,31940.64,5.9
101802,2,0,12430.32,11165.89,0.1
113410,0,0,0.0,0.0,0.0
100981,2,0,7696.09,7540.66,0.0
108567,2,0,32367.49,25190.24,56.2
106806,2,0,19134.22,14024.68,11.0
107667,0,0,0.0,0.0,0.0
107334,1,0,3377.7,3021.49,17.4
107915,3,0,68157.62,47640.84,60.1
113207,3,0,46864.33,48563.62,0.1
113368,1,0,2379.27,2219.19,33.4
110455,2,0,34092.42,27293.05,2.1
100106,1,0,12737.5,11038.38,4.6
112353,3,0,13390.74,10602.02,0.7
110434,2,0,16564.06,17387.51,21.2
106042,1,0,13083.41,11828.7,0.9
105651,2,0,13662.56,11450.12,11.7
107014,3,1,24664.66,23923.64,5.8
106947,4,1,48829.03,36869.5,1.9
102107,2,0,21824.43,15604.46,11.1
106073,1,0,10396.18,9533.03,0.9
106368,2,0,16616.87,13820.71,59.9
104355,0,0,0.0,0.0,0.0
106965,2,2,13224.37,10791.27,41.5
114924,1,0,17278.15,14794.45,1.9
109573,2,0,17683.44,14145.52,0.2
102219,1,0,12659.82,12028.33,6.7
101633,0,0,0.0,0.0,0.0
113946,0,0,0.0,0.0,0.0
109244,1,0,14510.01,11125.76,0.3
114476,4,0,27953.15,26925.58,0.1
102984,1,0,1957.24,1570.85,0.0
114239,1,0,5058.21,4291.77,5.9
102432,2,0,15548.78,12017.13,0.7
112468,1,0,13174.01,12836.28,6.6
108596,0,0,0.0,0.0,0.0
104926,0,0,0.0,0.0,0.0
110741,4,0,37167.84,18942.97,4.3
107090,0,0,0.0,0.0,0.0
102886,2,0,44530.96,39773.81,66.1
114922,5,1,14021.84,9946.3,14.0
102553,2,0,39513.89,31832.1,10.5
106660,5,0,31376.42,32945.24,2.2
100157,1,0,9649.63,8535.53,0.1
112609,2,0,9588.09,9352.72,27.2
103318,3,0,6719.76,6794.89,0.2
108651,0,0,0.0,0.0,0.0
112067,0,0,0.0,0.0,0.0
110500,2,0,5049.36,4052.01,36.5
102105,2,0,25003.56,19304.25,44.6
107150,1,1,8837.57,6899.21,28.8
114711,6,0,106329.02,72768.16,8.4
101252,6,0,26152.35,22160.53,0.6
103397,0,0,0.0,0.0,0.0
112337,1,0,5903.28,6198.44,45.7
112685,1,0,10393.15,7534.38,25.9
104724,2,1,15085.82,12101.19,15.6
111838,2,0,7380.12,7749.13,0.3
111648,3,0,18065.6,15899.27,1.9
104662,1,0,10918.5,7424.87,8.1
110308,3,0,14840.45,14294.06,51.9
103884,3,0,26006.26,25153.69,0.1
108945,3,0,64518.02,62000.59,2.0
109190,0,0,0.0,0.0,0.0
107202,4,0,47063.61,40062.76,0.0
108654,0,0,0.0,0.0,0.0
113231,1,0,6887.02,6884.15,0.7
106214,0,0,0.0,0.0,0.0
101585,0,0,0.0,0.0,0.0
101092,2,0,34418.4,26174.21,0.1
101879,1,0,14497.6,13415.32,1.0
105119,1,0,16133.77,12457.99,24.9
112094,2,0,11375.05,9075.35,6.3
102302,0,0,0.0,0.0,0.0
108709,5,0,65609.37,59505.64,3.7
100279,3,0,37518.22,32048.33,11.8
114385,2,0,18980.71,17614.82,0.4
109111,3,0,30632.07,27783.65,5.3
106810,3,2,24683.87,21568.13,52.0
109840,3,0,10672.58,8360.06,0.4
104749,2,0,41314.2,35999.07,3.3
100941,1,0,11368.05,9971.26,8.8
110949,1,0,12780.95,10790.25,11.1
108300,4,0,19432.17,17144.82,2.2
111420,0,0,0.0,0.0,0.0
100066,0,0,0.0,0.0,0.0
109713,5,0,51992.69,49731.46,0.1
113523,0,0,0.0,0.0,0.0
106039,1,0,3146.3,2439.29,74.8
102722,3,0,52497.81,48001.19,0.1
112106,1,0,5520.77,5796.81,0.7
114602,3,0,20857.35,20233.35,27.3
111374,0,0,0.0,0.0,0.0
107308,3,0,20863.0,17988.58,41.2
103041,3,0,26067.52,25792.94,0.0
103837,0,0,0.0,0.0,0.0
111134,3,0,13844.36,11407.92,1.3
114448,4,2,67413.62,51087.3,51.0
103175,0,0,0.0,0.0,0.0
107685,1,0,12988.11,12594.13,22.9
102622,0,0,0.0,0.0,0.0
103106,0,0,0.0,0.0,0.0
107580,0,0,0.0,0.0,0.0
103209,5,1,144902.26,130932.12,0.4
101818,3,0,27642.47,28168.42,0.2
112517,2,0,21031.33,18606.3,0.3
100046,1,0,12984.3,13035.69,0.5
104964,0,0,0.0,0.0,0.0
105357,0,0,0.0,0.0,0.0
107778,0,0,0.0,0.0,0.0
102991,5,0,69990.61,73490.14,2.2
108309,5,0,17655.27,16736.52,3.4
102653,2,0,19355.74,17988.06,0.7
103782,2,0,18547.16,18912.51,0.2
103565,1,0,22482.61,21117.98,17.7
112752,2,0,38870.21,28383.67,1.8
112956,1,0,3933.49,3097.61,135.6
114970,2,0,29900.12,25171.38,4.2
113073,0,0,0.0,0.0,0.0
112560,2,0,8918.17,8566.76,3.7
105158,0,0,0.0,0.0,0.0
114093,3,0,24962.39,26210.51,0.7
114440,5,0,96363.54,81541.08,0.1
102892,0,0,0.0,0.0,0.0
106196,0,0,0.0,0.0,0.0
101111,2,1,22083.99,16826.28,2.8
105962,5,1,62386.56,51576.49,6.2
108083,1,0,17336.76,15009.03,1.1
113473,1,0,15005.79,13516.0,61.2
109556,0,0,0.0,0.0,0.0
114507,2,0,22748.51,17441.94,57.2
111965,0,0,0.0,0.0,0.0
108925,3,0,25596.37,19811.88,0.4
103291,1,0,12088.6,8555.59,1.0
107412,3,0,56596.68,53051.55,0.9
109344,2,1,10112.92,9969.8,20.3
114686,1,0,9131.71,7961.7,0.8
107575,2,1,7247.17,6280.88,10.4
112879,1,0,9592.78,10072.42,1.8
114941,1,0,16839.41,8893.57,5.8
106687,4,0,33478.42,35152.34,0.2
101545,2,0,16731.91,14552.62,2.3
112251,5,0,11646.57,11644.93,0.3
113718,3,0,20388.05,16845.63,0.1
101070,0,0,0.0,0.0,0.0
109773,4,0,29920.47,24524.19,2.7
105773,1,0,23359.33,18918.12,41.9
104934,1,1,13432.83,8940.89,6.9
108785,2,0,8763.26,6788.02,40.6
113075,1,0,12759.35,11075.81,43.5
109711,1,0,15382.55,13088.49,10.2
106883,1,0,7800.65,6554.14,25.1
113635,0,0,0.0,0.0,0.0
108922,2,0,15968.11,15417.66,0.2
107725,2,0,15949.18,16746.64,0.2
102596,2,0,12481.1,10057.54,1.1
112917,0,0,0.0,0.0,0.0
106594,1,0,7342.13,5608.63,54.2
103546,0,0,0.0,0.0,0.0
109064,1,0,8043.15,7312.8,9.5
104856,1,0,21505.93,18727.84,71.3
106715,2,0,37202.5,30606.71,6.0
114443,1,0,10313.11,7180.12,22.0
107532,2,0,29882.02,29314.41,26.7
103863,0,0,0.0,0.0,0.0
107046,3,0,8625.06,9056.31,0.2
110901,1,1,17151.07,16082.85,17.6
102385,1,0,12592.81,8085.85,82.6
110587,0,0,0.0,0.0,0.0
111564,2,1,4655.08,4887.83,5.0
102550,1,0,26094.68,17189.91,28.9
103600,2,0,4934.27,5180.98,0.1
102073,3,0,42584.32,40982.14,1.1
104795,2,0,61224.9,46033.24,0.2
105830,2,0,15069.27,12340.69,67.5
114734,3,1,19645.53,17695.74,6.6
105077,3,0,10611.36,8988.83,11.2
102829,3,0,25580.96,19948.32,0.3
100521,2,0,22824.66,20012.24,19.6
104709,2,0,22224.61,18581.52,2.5
113133,4,0,9811.61,7659.14,0.3
106246,1,0,8717.04,8939.99,0.7
105443,0,0,0.0,0.0,0.0
110991,1,0,11027.76,7939.84,2.1
110997,3,0,22083.37,20807.65,7.5
107681,2,0,22804.09,14389.93,5.3
112254,1,1,3615.85,3119.23,17.3
108351,1,1,5348.68,3809.92,26.7
101661,3,0,36678.86,35538.0,0.4
101898,0,0,0.0,0.0,0.0
112208,1,0,30512.21,27959.43,9.0
107035,1,0,12089.05,11850.15,6.4
101998,2,0,24364.96,21188.84,0.6
104962,2,1,8387.71,8391.84,0.8
110849,3,0,8709.33,7549.4,0.1
107852,0,0,0.0,0.0,0.0
102443,0,0,0.0,0.0,0.0
110121,1,0,14656.3,14666.08,9.7
113111,3,0,7188.7,7125.58,1.4
108767,2,0,8871.34,6727.05,6.6
106696,4,0,74875.85,73331.15,0.2
103657,2,0,8962.3,9362.22,30.1
111846,3,0,53470.72,47685.15,0.3
107078,3,0,50041.92,36671.76,10.1
104465,1,0,3341.58,3006.36,1.5
104479,1,0,16318.05,13969.9,6.7
104682,3,0,52195.74,48165.16,6.5
108422,2,0,5535.85,5111.58,5.1
105002,2,0,28122.09,23922.97,13.6
110368,0,0,0.0,0.0,0.0
100567,2,0,23291.1,22924.15,7.0
101811,1,0,8113.06,5391.03,28.9
104324,4,0,72413.88,61197.06,1.7
111086,3,0,31793.13,30284.59,0.2
100541,0,0,0.0,0.0,0.0
106892,0,0,0.0,0.0,0.0
113334,2,0,5393.61,4802.95,1.7
113805,1,0,8814.56,6838.36,48.8
109471,1,0,31685.85,26726.64,55.0
102633,2,1,35839.72,23182.46,14.2
112326,3,0,54076.53,46448.13,1.6
108095,2,0,45694.33,46447.02,1.8
107637,2,1,30303.89,23650.74,1.3
