id,age,gender,education,employment_type,annual_income,loan_amount,loan_term,purpose,home_ownership,dependents
108053,32,Male,Doctorate,Salaried,79974.72,7442.51,36,Debt Consolidation,Own,2.0
112166,41,Male,Bachelors,Unemployed,12931.72,2983.09,48,Medical,Own,0.0
106187,58,Female,Bachelors,Salaried,33443.84,4809.63,48,Education,Rent,2.0
105039,75,Male,Masters,Salaried,125275.07,23461.1,60,Education,Rent,2.0
109727,53,Female,High School,Self-Employed,36692.66,6599.16,60,Wedding,Own,4.0
106707,32,Male,Masters,Contract,70720.19,29732.71,72,Auto,Own,0.0
105319,42,Male,High School,Contract,55395.22,13047.0,48,Education,Mortgage,3.0
111743,52,Female,Bachelors,Salaried,53492.68,18969.92,48,Debt Consolidation,Mortgage,2.0
104357,40,Female,High School,Business Owner,66473.68,9727.47,72,Business,Rent,1.0
102350,59,Male,Bachelors,Self-Employed,135691.06,30055.87,36,Medical,Mortgage,5.0
114017,54,Male,High School,Business Owner,41536.78,12543.92,48,Debt Consolidation,Mortgage,4.0
103391,54,Female,High School,Salaried,47300.78,16757.02,24,Vacation,Rent,2.0
112872,59,Female,Bachelors,Salaried,155751.35,50529.8,36,Debt Consolidation,Rent,4.0
107810,38,Female,Bachelors,Salaried,46916.28,18820.88,48,Debt Consolidation,Rent,3.0
108166,50,Male,Doctorate,Self-Employed,174605.96,125942.04,12,Auto,Rent,2.0
113017,41,Male,High School,Business Owner,33339.0,11398.9,60,Medical,Rent,0.0
109406,41,Female,Bachelors,Salaried,44882.25,6093.51,36,Medical,Own,0.0
101973,59,Male,Bachelors,Business Owner,55389.06,31243.82,24,Business,Own,3.0
100871,64,Male,Bachelors,Salaried,47000.9,7008.39,36,Medical,Own,1.0
107580,53,Male,Bachelors,Salaried,65128.74,32524.75,72,Vacation,Rent,3.0
107541,43,Other,Masters,Contract,63960.13,33098.1,48,Debt Consolidation,Other,1.0
105091,73,Female,High School,Salaried,55826.84,7570.65,24,Debt Consolidation,Rent,6.0
103361,49,Female,Bachelors,Salaried,88023.56,47469.96,48,Education,Rent,2.0
112910,75,Other,Bachelors,Contract,32510.88,8183.13,48,Business,Rent,1.0
104797,36,Female,High School,Contract,31905.85,7334.18,84,Other,Mortgage,1.0
114409,42,Female,Bachelors,Business Owner,74664.49,28230.71,48,Other,Other,2.0
105692,69,Female,Other,Salaried,31571.02,12470.66,48,Education,Mortgage,6.0
104245,41,Female,High School,Salaried,32302.67,5179.17,60,Medical,Mortgage,1.0
102267,65,Male,High School,Self-Employed,119154.87,14319.53,48,Home Improvement,Rent,3.0
114048,47,Male,Masters,Salaried,85446.16,17005.64,12,Debt Consolidation,Mortgage,2.0
102224,59,Female,Bachelors,Self-Employed,84906.98,24188.32,36,Debt Consolidation,Mortgage,2.0
105589,38,Other,Masters,Self-Employed,66045.09,3566.07,48,Medical,Rent,2.0
114827,44,Male,Bachelors,Self-Employed,72686.51,23527.65,12,Business,Rent,1.0
111703,43,Male,High School,Salaried,61462.35,4769.71,72,Debt Consolidation,Mortgage,5.0
112326,34,Female,High School,Salaried,27761.22,4632.19,60,Debt Consolidation,Mortgage,0.0
110927,51,Male,Bachelors,Salaried,77660.46,22168.85,24,Medical,Rent,2.0
112521,59,Female,Other,Self-Employed,79029.3,19183.25,36,Other,Mortgage,1.0
108775,48,Female,High School,Unemployed,8000.0,2753.14,84,Debt Consolidation,Mortgage,2.0
101720,54,Male,High School,Salaried,43642.93,14967.94,36,Business,Rent,5.0
103856,44,Male,Masters,Salaried,140639.64,13235.14,36,Home Improvement,Mortgage,3.0
103027,57,Male,High School,Salaried,48530.16,4107.41,72,Auto,Mortgage,3.0
114174,55,Male,Bachelors,Self-Employed,91434.64,7985.14,84,Education,Rent,2.0
104223,50,Male,Masters,Contract,123787.03,56056.46,36,Auto,Own,5.0
101067,75,Female,Other,Business Owner,79470.39,36809.09,72,Auto,Own,2.0
110591,47,Female,Bachelors,Salaried,55443.99,41018.7,72,Debt Consolidation,Rent,3.0
114195,41,Female,Doctorate,Salaried,119245.44,46775.09,48,Debt Consolidation,Mortgage,1.0
109641,41,Female,Masters,Salaried,62181.77,14855.93,36,Auto,Other,3.0
109626,63,Male,High School,Business Owner,41259.25,4741.73,84,Debt Consolidation,Rent,1.0
103189,45,Female,High School,Self-Employed,33839.37,2093.36,36,Debt Consolidation,Other,2.0
111511,37,Male,Masters,Self-Employed,60038.51,18858.72,24,Debt Consolidation,Rent,
108950,49,Male,Bachelors,Salaried,60904.79,3957.41,60,Medical,Own,1.0
113467,60,Male,Bachelors,Business Owner,81319.97,16276.68,36,Auto,Mortgage,5.0
100966,64,Female,Masters,Self-Employed,150941.64,40792.46,36,Education,Mortgage,4.0
102289,54,Female,Masters,Self-Employed,178022.68,64186.37,72,Home Improvement,Rent,2.0
109347,44,Male,High School,Unemployed,8000.0,3214.45,12,Business,Own,3.0
112188,59,Female,Bachelors,Unemployed,12791.36,3146.84,60,Vacation,Rent,2.0
114432,48,Male,Bachelors,Self-Employed,92211.51,17069.82,72,Medical,Mortgage,2.0
105891,49,Male,Masters,Salaried,93566.85,16838.36,12,Education,Mortgage,1.0
103870,47,Female,Masters,Salaried,70764.79,43697.95,12,Debt Consolidation,Mortgage,1.0
111673,39,Female,High School,Self-Employed,,21490.15,84,Home Improvement,Rent,4.0
109172,41,Male,Bachelors,Salaried,38943.71,4234.59,48,Debt Consolidation,Own,
114904,40,Male,Bachelors,Salaried,64300.64,49256.96,36,Medical,Rent,2.0
113670,41,Other,Masters,Business Owner,110194.94,31098.63,48,Debt Consolidation,Mortgage,2.0
104134,62,Male,Bachelors,Self-Employed,65781.05,5419.2,60,Wedding,Rent,5.0
106352,55,Female,Doctorate,Salaried,185754.0,23298.83,48,Vacation,Own,3.0
114333,50,Male,Other,Salaried,42789.44,19453.29,36,Other,Rent,3.0
102835,52,Male,Bachelors,Self-Employed,115533.39,21758.67,48,Debt Consolidation,Own,2.0
102112,49,Male,High School,Salaried,42444.7,22956.4,72,Business,Other,0.0
103942,60,Male,High School,Salaried,61933.27,5189.71,60,Auto,Mortgage,0.0
110269,49,Female,Bachelors,Salaried,69882.03,42910.53,48,Wedding,Rent,1.0
100975,57,Male,Doctorate,Contract,115064.45,21756.63,84,Auto,Own,0.0
108051,61,Male,High School,Business Owner,42556.7,2546.47,48,Debt Consolidation,Own,3.0
112937,57,Male,High School,Salaried,42252.6,24526.32,36,Other,Mortgage,
114970,56,Female,Bachelors,Unemployed,24003.49,7364.07,72,Education,Other,3.0
107857,60,Female,Bachelors,Self-Employed,91151.74,66861.61,84,Vacation,Own,2.0
108528,58,Female,High School,Contract,31144.38,5062.97,24,Home Improvement,Rent,3.0
112573,48,Female,Bachelors,Contract,52993.38,10133.37,60,Debt Consolidation,Mortgage,1.0
100581,53,Female,High School,Self-Employed,29068.11,5299.69,24,Home Improvement,Other,1.0
102608,49,Female,Doctorate,Salaried,94605.14,53410.52,48,Wedding,Other,3.0
110726,65,Male,Masters,Salaried,155729.38,37468.14,36,Medical,Mortgage,2.0
105900,56,Male,Bachelors,Salaried,61516.19,16501.35,12,Medical,Rent,1.0
110663,56,Female,Bachelors,Salaried,50154.72,12109.46,72,Other,Own,3.0
102026,75,Female,Doctorate,Salaried,117640.85,59599.32,36,Home Improvement,Rent,4.0
106039,47,Male,Masters,Contract,60436.56,17155.83,12,Other,Rent,2.0
111036,46,Male,Bachelors,Salaried,55267.08,18444.73,24,Wedding,Own,
107248,75,Female,Bachelors,Salaried,131253.92,13654.11,60,Vacation,Rent,3.0
101694,75,Female,Doctorate,Contract,110653.39,22416.07,72,Education,Rent,5.0
103914,65,Male,Doctorate,Salaried,147266.76,45565.18,48,Medical,Rent,4.0
111862,42,Female,Bachelors,Salaried,40041.72,5212.59,12,Home Improvement,Own,0.0
100209,52,Male,Bachelors,Business Owner,70833.6,32816.4,60,Other,Own,0.0
104036,49,Male,Bachelors,Self-Employed,69693.21,10842.0,36,Education,Mortgage,4.0
101341,40,Female,Masters,Salaried,67957.33,5689.28,60,Auto,Mortgage,2.0
107004,51,Male,Masters,Salaried,47342.94,23190.8,24,Business,Rent,2.0
113271,49,Male,High School,Salaried,37971.85,7324.76,60,Auto,Mortgage,2.0
108798,36,Male,High School,Unemployed,11102.2,1419.38,72,Debt Consolidation,Own,1.0
101570,37,Male,Masters,Self-Employed,149548.25,43671.69,48,Medical,Rent,0.0
104211,49,Female,High School,Salaried,23241.44,5487.36,48,Home Improvement,Rent,2.0
111712,28,Male,High School,Salaried,31340.68,20213.23,48,Home Improvement,Own,0.0
105864,47,Male,Masters,Salaried,112011.69,6136.64,48,Debt Consolidation,Rent,4.0
113204,41,Male,Doctorate,Self-Employed,193188.9,20741.97,84,Wedding,Mortgage,2.0
107010,58,Female,High School,Contract,47872.78,10497.87,48,Auto,Rent,2.0
106476,42,Male,Bachelors,Salaried,63150.28,43346.99,24,Business,Rent,2.0
113217,43,Male,Bachelors,Salaried,108642.04,10763.27,84,Home Improvement,Mortgage,3.0
109998,42,Male,High School,Salaried,56051.77,19922.97,36,Business,Mortgage,1.0
106012,32,Male,High School,Contract,26128.54,1645.15,36,Wedding,Mortgage,1.0
107909,60,Female,Bachelors,Salaried,61537.7,31094.89,24,Debt Consolidation,Own,1.0
111115,66,Other,High School,Salaried,42073.93,28354.58,24,Medical,Mortgage,2.0
101958,45,Female,High School,Salaried,32005.0,4828.86,36,Business,Rent,0.0
107698,68,Male,Masters,Business Owner,156707.32,83958.66,36,Medical,Rent,2.0
110000,44,Female,Masters,Business Owner,83185.11,6820.92,12,Debt Consolidation,Other,1.0
107227,45,Male,High School,Salaried,39233.42,10113.31,48,Debt Consolidation,Own,0.0
107372,60,Male,Bachelors,Self-Employed,50724.97,43388.69,12,Auto,Mortgage,
107137,37,Female,High School,Self-Employed,74205.52,44275.74,24,Home Improvement,Mortgage,2.0
107859,64,Male,Masters,Unemployed,11942.82,8426.45,48,Home Improvement,Mortgage,2.0
109240,41,Female,High School,Business Owner,48931.92,20299.48,48,Other,Mortgage,1.0
113518,52,Male,High School,Business Owner,65718.34,7179.0,72,Business,Rent,2.0
110484,27,Female,High School,Salaried,23651.79,9043.8,36,Vacation,Rent,0.0
114697,41,Male,Bachelors,Self-Employed,57357.75,35194.28,24,Debt Consolidation,Rent,1.0
110655,50,Female,High School,Salaried,43089.82,15639.06,72,Auto,Mortgage,0.0
104261,46,Female,Masters,Salaried,90746.71,64571.34,84,Auto,Rent,2.0
103575,64,Female,Other,Self-Employed,36845.83,21875.78,72,Auto,Mortgage,2.0
112632,54,Male,Masters,Salaried,60275.85,31634.09,24,Debt Consolidation,Mortgage,2.0
101231,55,Male,High School,Contract,35819.58,19188.23,84,Debt Consolidation,Mortgage,2.0
108568,47,Male,Masters,Self-Employed,198753.9,12194.6,48,Home Improvement,Own,3.0
106952,32,Male,Bachelors,Self-Employed,96649.85,14968.76,36,Business,Rent,1.0
107499,53,Female,Bachelors,Salaried,76595.5,6350.57,36,Debt Consolidation,Rent,5.0
107754,55,Female,Bachelors,Salaried,65266.08,24048.35,24,Home Improvement,Rent,1.0
107707,27,Female,High School,Self-Employed,49155.95,6407.46,48,Education,Rent,1.0
111597,45,Male,High School,Self-Employed,47679.13,8150.7,84,Medical,Rent,0.0
105481,74,Female,Bachelors,Salaried,38866.38,3220.52,36,Medical,Mortgage,3.0
113841,61,Male,High School,Self-Employed,33424.84,12236.87,36,Education,Mortgage,2.0
111288,48,Male,Bachelors,Salaried,86736.47,59188.83,84,Auto,Rent,1.0
103738,37,Female,High School,Salaried,26550.37,17552.71,36,Medical,Own,2.0
105501,60,Male,High School,Contract,31394.57,26998.87,72,Home Improvement,Mortgage,4.0
107805,75,Female,High School,Business Owner,99904.45,83391.05,36,Business,Own,6.0
105659,44,Female,High School,Unemployed,8000.0,4795.06,36,Other,Rent,1.0
102384,50,Female,Masters,Unemployed,36648.49,8554.59,72,Auto,Own,3.0
107064,50,Female,Bachelors,Unemployed,8119.35,612.39,84,Home Improvement,Rent,0.0
105549,57,Male,Other,Salaried,42461.02,14846.96,36,Debt Consolidation,Rent,1.0
106610,49,Male,High School,Self-Employed,51864.29,9545.26,36,Debt Consolidation,Mortgage,4.0
100391,45,Male,Other,Salaried,47672.93,16466.13,48,Debt Consolidation,Rent,0.0
100597,39,Female,Bachelors,Contract,89950.03,49648.77,12,Debt Consolidation,Rent,1.0
103733,48,Male,Bachelors,Salaried,60007.22,31311.8,48,Auto,Own,1.0
100733,68,Male,High School,Self-Employed,65348.49,38218.97,12,Debt Consolidation,Rent,5.0
112558,49,Other,High School,Salaried,42370.61,3396.53,24,Debt Consolidation,Rent,1.0
108895,44,Male,Bachelors,Salaried,79613.36,65799.46,36,Debt Consolidation,Mortgage,3.0
109669,44,Male,Bachelors,Salaried,90387.79,49521.78,48,Medical,Rent,0.0
110744,65,Female,High School,Self-Employed,,29166.61,24,Home Improvement,Rent,6.0
106002,42,Male,Masters,Self-Employed,105021.71,36147.12,48,Medical,Rent,1.0
108816,37,Male,Bachelors,Salaried,54027.31,17018.64,60,Education,Mortgage,1.0
104070,64,Other,Bachelors,Salaried,67608.22,19411.53,36,Business,Mortgage,2.0
107680,75,Female,Bachelors,Business Owner,89177.26,62618.41,36,Medical,Rent,2.0
101394,74,Male,Bachelors,Self-Employed,66168.03,10879.12,60,Medical,Own,1.0
110779,68,Male,High School,Salaried,70851.52,19577.19,72,Education,Mortgage,2.0
100667,45,Male,Bachelors,Salaried,63955.13,16681.96,72,Auto,Rent,3.0
108466,47,Male,High School,Self-Employed,41199.71,18576.97,24,Medical,Rent,4.0
106068,42,Female,Bachelors,Salaried,47206.32,11806.81,36,Business,Rent,3.0
110180,57,Female,Bachelors,Salaried,45042.51,21539.29,24,Debt Consolidation,Other,1.0
101764,45,Male,Bachelors,Salaried,80048.95,7088.5,12,Education,Rent,1.0
112155,52,Female,Bachelors,Salaried,67417.67,16669.27,72,Auto,Mortgage,6.0
102668,51,Female,High School,Self-Employed,47826.36,12658.91,72,Auto,Own,2.0
113969,47,Female,Bachelors,Salaried,38868.28,3619.64,72,Debt Consolidation,Mortgage,2.0
110201,52,Male,Bachelors,Contract,53161.04,29739.29,48,Wedding,Rent,6.0
106739,65,Male,Bachelors,Salaried,66812.32,20826.02,48,Education,Rent,2.0
104630,75,Male,Other,Salaried,38739.29,13000.9,36,Education,Rent,2.0
103951,46,Female,Bachelors,Salaried,91052.19,32792.48,12,Wedding,Own,1.0
104039,59,Male,High School,Self-Employed,122720.75,69868.39,36,Auto,Rent,1.0
105142,75,Male,Bachelors,Unemployed,11318.68,5336.03,12,Medical,Mortgage,4.0
102879,75,Female,High School,Unemployed,8060.23,4320.37,36,Other,Mortgage,5.0
103464,58,Male,Doctorate,Salaried,129181.93,30355.94,48,Other,Own,1.0
106215,75,Male,High School,Business Owner,39618.62,15882.85,12,Medical,Mortgage,4.0
101011,50,Male,High School,Self-Employed,47097.2,28618.95,60,Home Improvement,Rent,4.0
103753,37,Female,Masters,Salaried,78476.93,18362.02,72,Auto,Rent,1.0
101769,54,Female,High School,Contract,46407.75,12115.11,36,Home Improvement,Rent,4.0
102919,58,Male,Masters,Salaried,92281.12,39974.58,36,Wedding,Mortgage,1.0
109816,59,Male,High School,Self-Employed,29742.7,6516.6,48,Debt Consolidation,Own,1.0
109161,42,Male,Bachelors,Business Owner,135470.67,127312.38,72,Home Improvement,Own,2.0
102998,49,Female,High School,Salaried,40417.33,11569.73,72,Medical,Own,1.0
104379,74,Male,High School,Self-Employed,64639.69,46022.38,24,Debt Consolidation,Mortgage,3.0
105384,53,Female,Bachelors,Self-Employed,98586.53,47991.86,72,Medical,Mortgage,1.0
101116,64,Female,Bachelors,Salaried,99466.86,61298.58,36,Auto,Other,3.0
113506,42,Female,High School,Business Owner,50409.19,22253.63,12,Vacation,Rent,0.0
114433,49,Male,Masters,Business Owner,192303.89,147372.15,12,Business,Rent,4.0
113272,54,Female,Bachelors,Self-Employed,42613.02,10563.27,48,Home Improvement,Rent,2.0
106312,56,Female,Bachelors,Unemployed,22281.87,1481.84,72,Education,Own,4.0
111765,63,Female,Bachelors,Contract,116348.0,9015.98,72,Debt Consolidation,Mortgage,1.0
107608,63,Male,Masters,Contract,120360.18,44237.2,84,Wedding,Mortgage,0.0
105452,66,Female,High School,Self-Employed,32271.47,9169.32,36,Debt Consolidation,Own,5.0
103592,33,Male,Bachelors,Salaried,32778.59,2827.54,60,Home Improvement,Rent,0.0
104676,43,Female,Doctorate,Salaried,122250.81,76449.76,60,Debt Consolidation,Mortgage,3.0
100543,57,Female,Other,Salaried,33007.82,5751.05,60,Medical,Mortgage,3.0
112714,48,Female,High School,Self-Employed,,21348.87,36,Business,Rent,3.0
102279,34,Female,Bachelors,Business Owner,176961.15,67800.52,24,Auto,Rent,2.0
112762,75,Female,Bachelors,Salaried,119829.96,47139.93,60,Home Improvement,Rent,5.0
110611,51,Female,Doctorate,Salaried,144064.79,29728.8,12,Debt Consolidation,Own,5.0
102611,50,Other,Doctorate,Salaried,228920.22,34313.96,84,Home Improvement,Rent,0.0
110572,47,Female,High School,Contract,27889.95,16858.48,48,Other,Rent,1.0
107496,67,Female,High School,Salaried,57230.11,19418.04,60,Business,Mortgage,4.0
110587,53,Female,Bachelors,Self-Employed,69260.52,13201.71,36,Vacation,Other,3.0
105114,33,Female,Masters,Salaried,56533.26,7545.25,24,Other,Rent,0.0
106094,44,Male,High School,Self-Employed,35116.23,11173.56,36,Debt Consolidation,Rent,
105222,41,Male,Doctorate,Contract,69522.87,54819.3,36,Wedding,Mortgage,2.0
107590,75,Male,Bachelors,Salaried,72308.29,35714.09,60,Debt Consolidation,Mortgage,2.0
109730,53,Female,Doctorate,Unemployed,45371.13,2512.85,24,Business,Mortgage,4.0
114690,60,Other,Bachelors,Salaried,58957.89,32534.56,12,Business,Mortgage,1.0
110181,41,Female,High School,Unemployed,12958.2,2332.86,48,Auto,Other,1.0
112306,46,Male,Masters,Self-Employed,48849.66,30669.77,48,Debt Consolidation,Own,4.0
100311,56,Male,Masters,Salaried,72153.46,25735.25,60,Auto,Mortgage,1.0
101500,46,Female,Doctorate,Salaried,61051.99,9092.02,36,Medical,Rent,3.0
100021,50,Male,Masters,Salaried,197369.53,48367.56,72,Debt Consolidation,Rent,3.0
109396,35,Female,High School,Salaried,27308.77,5709.28,12,Vacation,Rent,1.0
100440,68,Female,High School,Salaried,23170.15,2588.87,72,Debt Consolidation,Mortgage,4.0
111903,49,Female,Masters,Unemployed,23500.27,5034.94,72,Debt Consolidation,Rent,1.0
102046,61,Male,High School,Self-Employed,54825.81,3533.42,84,Wedding,Own,0.0
109991,63,Female,High School,Salaried,61495.01,9476.45,24,Debt Consolidation,Rent,3.0
106994,54,Male,Bachelors,Salaried,47144.22,19635.35,48,Business,Rent,2.0
105534,27,Male,Bachelors,Salaried,25350.9,14964.59,12,Auto,Mortgage,1.0
106793,54,Male,Bachelors,Salaried,67498.87,38087.06,24,Home Improvement,Mortgage,1.0
114186,31,Female,Masters,Salaried,139365.02,41130.68,84,Auto,Mortgage,0.0
111650,64,Female,Bachelors,Salaried,62687.74,14232.91,36,Business,Mortgage,3.0
106471,54,Male,Other,Salaried,48420.0,9290.47,24,Debt Consolidation,Mortgage,3.0
110766,43,Male,High School,Salaried,36695.11,14424.42,12,Other,Rent,0.0
108245,58,Male,Bachelors,Salaried,91213.79,74662.42,60,Debt Consolidation,Own,6.0
106086,61,Male,Masters,Self-Employed,119884.46,31713.64,12,Education,Mortgage,6.0
100823,31,Female,Masters,Salaried,65649.44,41322.94,12,Medical,Rent,2.0
103789,57,Male,High School,Salaried,115849.72,8482.72,36,Debt Consolidation,Mortgage,1.0
113067,36,Female,Masters,Contract,39225.75,4809.32,72,Debt Consolidation,Mortgage,2.0
105940,71,Male,Doctorate,Self-Employed,94158.27,15411.39,24,Debt Consolidation,Other,2.0
107130,63,Female,Masters,Contract,115766.81,30241.79,48,Debt Consolidation,Mortgage,3.0
112161,56,Male,Bachelors,Salaried,85518.17,42241.61,24,Debt Consolidation,Other,2.0
103873,42,Female,High School,Business Owner,52216.65,31544.31,12,Debt Consolidation,Rent,1.0
101469,55,Male,Masters,Salaried,82416.65,13612.92,48,Other,Rent,2.0
101833,43,Female,Masters,Self-Employed,99452.05,76945.76,36,Auto,Mortgage,1.0
108154,58,Male,Doctorate,Contract,291472.45,87532.79,36,Other,Own,3.0
113480,36,Female,Bachelors,Contract,38780.37,16440.83,36,Auto,Rent,4.0
106546,52,Female,Bachelors,Salaried,75905.88,8939.37,60,Auto,Mortgage,1.0
109021,33,Female,Bachelors,Salaried,66837.57,42924.45,24,Other,Rent,0.0
111264,50,Female,High School,Self-Employed,44284.6,27061.44,24,Home Improvement,Mortgage,2.0
111173,53,Female,Bachelors,Salaried,58173.46,33193.14,60,Home Improvement,Mortgage,0.0
113812,34,Female,Masters,Salaried,35129.2,15104.84,36,Home Improvement,Rent,2.0
104900,52,Female,High School,Salaried,37556.72,21803.01,24,Business,Mortgage,0.0
100968,44,Other,Other,Contract,30036.36,13728.3,24,Debt Consolidation,Mortgage,2.0
102316,75,Female,Bachelors,Contract,39655.84,4531.89,12,Debt Consolidation,Rent,1.0
103495,46,Male,Bachelors,Salaried,77245.97,22055.66,36,Debt Consolidation,Rent,2.0
106268,31,Female,Bachelors,Contract,26774.5,3498.41,60,Home Improvement,Own,2.0
101299,69,Male,High School,Unemployed,19051.76,7942.23,24,Business,Rent,2.0
100064,36,Female,High School,Contract,26728.68,11327.07,24,Home Improvement,Rent,1.0
105772,49,Male,High School,Self-Employed,51827.99,21923.66,36,Medical,Rent,0.0
112518,54,Male,High School,Salaried,29672.2,14412.17,60,Education,Mortgage,3.0
110681,30,Male,Bachelors,Self-Employed,77376.38,16629.83,60,Debt Consolidation,Rent,2.0
112218,75,Male,Bachelors,Unemployed,8784.58,3625.53,12,Debt Consolidation,Other,6.0
114441,34,Male,High School,Self-Employed,41318.53,4588.64,48,Debt Consolidation,Mortgage,0.0
105316,75,Male,Bachelors,Business Owner,72745.67,43567.35,60,Debt Consolidation,Mortgage,1.0
109039,49,Male,Bachelors,Salaried,64336.71,15795.17,24,Other,Mortgage,1.0
114031,67,Other,Bachelors,Unemployed,30683.56,14446.33,72,Debt Consolidation,Rent,3.0
101395,53,Male,Bachelors,Salaried,57809.37,18607.8,36,Medical,Rent,2.0
102450,67,Male,High School,Salaried,37037.66,18524.41,24,Business,Rent,4.0
102491,54,Male,Bachelors,Contract,53925.01,33559.98,60,Debt Consolidation,Mortgage,1.0
103268,59,Male,High School,Self-Employed,41916.0,10690.17,60,Auto,Rent,3.0
110535,68,Male,Bachelors,Business Owner,152987.45,13232.02,60,Auto,Mortgage,4.0
107057,33,Male,Masters,Salaried,176440.49,32838.77,60,Wedding,Rent,2.0
102355,55,Female,Masters,Self-Employed,131862.07,34999.0,36,Home Improvement,Own,5.0
103758,59,Male,Doctorate,Self-Employed,71796.13,33733.62,36,Debt Consolidation,Mortgage,3.0
113452,46,Male,Masters,Unemployed,29365.28,12477.53,36,Medical,Own,2.0
109016,55,Male,High School,Self-Employed,,6486.59,72,Business,Rent,4.0
106490,65,Male,Bachelors,Salaried,53772.63,10246.74,36,Debt Consolidation,Own,1.0
100070,75,Male,Bachelors,Salaried,58523.15,30382.75,24,Other,Mortgage,2.0
106131,43,Male,Bachelors,Salaried,59187.33,15850.2,12,Business,Mortgage,0.0
100708,69,Male,Masters,Salaried,91717.95,29055.07,36,Debt Consolidation,Mortgage,3.0
112993,58,Male,Bachelors,Business Owner,109905.58,61201.41,48,Other,Rent,2.0
108863,56,Female,Masters,Self-Employed,130495.06,8471.05,24,Debt Consolidation,Rent,3.0
113906,35,Female,High School,Contract,27481.0,7418.42,36,Debt Consolidation,Mortgage,0.0
101159,40,Male,High School,Salaried,23574.43,2437.95,72,Auto,Mortgage,1.0
111666,54,Female,High School,Business Owner,68709.73,11655.39,60,Home Improvement,Own,1.0
105889,57,Male,Masters,Contract,56151.74,10787.0,48,Auto,Mortgage,1.0
112537,75,Male,Bachelors,Business Owner,95688.75,41004.93,60,Auto,Mortgage,2.0
110449,58,Female,Bachelors,Contract,54017.09,16266.49,24,Other,Mortgage,3.0
114218,75,Female,High School,Self-Employed,47077.55,6283.87,24,Debt Consolidation,Rent,3.0
100806,44,Male,Masters,Self-Employed,140633.31,68460.83,36,Debt Consolidation,Rent,2.0
105127,51,Male,High School,Business Owner,59243.74,37838.92,24,Home Improvement,Rent,0.0
101711,38,Male,Bachelors,Salaried,88796.42,21200.73,24,Home Improvement,Rent,0.0
109291,53,Male,High School,Business Owner,34010.47,12071.0,48,Business,Rent,2.0
106437,32,Female,Bachelors,Salaried,56896.97,9201.28,24,Other,Mortgage,3.0
101325,74,Male,Bachelors,Salaried,70849.49,17624.9,24,Home Improvement,Mortgage,6.0
108204,75,Female,High School,Contract,36176.64,6897.73,36,Home Improvement,Own,4.0
102989,75,Female,High School,Self-Employed,56410.12,3152.55,60,Auto,Mortgage,3.0
108930,52,Male,Bachelors,Business Owner,50183.7,18223.84,36,Business,Own,2.0
104859,38,Female,Doctorate,Contract,108494.47,21019.68,12,Home Improvement,Mortgage,2.0
101304,48,Male,Bachelors,Salaried,34135.42,11559.95,36,Auto,Own,2.0
106473,49,Female,Masters,Salaried,73796.57,9657.18,36,Auto,Own,3.0
110600,54,Female,Bachelors,Self-Employed,,23774.33,36,Other,Rent,5.0
105429,65,Female,Masters,Business Owner,163952.52,37390.26,36,Vacation,Rent,2.0
101217,38,Male,Masters,Self-Employed,120312.11,90681.33,72,Auto,Mortgage,2.0
101777,54,Male,Masters,Contract,69108.65,31842.48,60,Debt Consolidation,Rent,1.0
100908,53,Male,Bachelors,Self-Employed,,22585.2,48,Debt Consolidation,Rent,1.0
110842,54,Male,Other,Business Owner,41450.89,12423.23,60,Education,Own,4.0
109247,69,Female,Masters,Contract,75061.32,6632.67,36,Debt Consolidation,Rent,6.0
106694,60,Male,Masters,Self-Employed,125650.27,42247.83,48,Business,Own,4.0
111175,43,Female,Masters,Self-Employed,129952.45,56403.81,36,Debt Consolidation,Mortgage,3.0
105671,58,Female,Bachelors,Self-Employed,53688.76,26841.04,72,Wedding,Mortgage,4.0
101454,39,Other,High School,Salaried,43039.46,20444.64,24,Debt Consolidation,Own,0.0
103551,40,Female,High School,Self-Employed,70114.95,40288.29,36,Home Improvement,Mortgage,1.0
101698,45,Male,Bachelors,Salaried,103520.25,48836.32,36,Auto,Own,1.0
109019,55,Male,Bachelors,Unemployed,11934.27,2900.39,72,Home Improvement,Mortgage,1.0
111353,39,Female,High School,Contract,31777.63,16225.0,48,Business,Other,2.0
100795,72,Female,Bachelors,Salaried,75800.03,28219.61,48,Debt Consolidation,Mortgage,1.0
112687,38,Female,Bachelors,Salaried,69860.34,25634.37,48,Debt Consolidation,Own,2.0
112304,60,Male,High School,Self-Employed,45921.33,8807.57,12,Auto,Rent,2.0
109862,29,Female,High School,Salaried,38527.49,13574.89,12,Business,Own,1.0
104278,34,Female,High School,Salaried,32257.1,32333.68,24,Debt Consolidation,Rent,0.0
100235,27,Male,Masters,Unemployed,19235.24,11900.14,60,Business,Rent,1.0
100737,46,Female,Bachelors,Salaried,54413.15,12690.64,36,Education,Mortgage,0.0
107930,55,Female,Bachelors,Salaried,68010.97,31506.43,36,Debt Consolidation,Own,2.0
109273,72,Male,High School,Salaried,12598.82,5274.61,36,Medical,Mortgage,3.0
113683,75,Male,Bachelors,Self-Employed,34837.09,24352.56,48,Other,Mortgage,2.0
112639,68,Female,High School,Contract,21261.53,12171.39,84,Home Improvement,Rent,0.0
109349,27,Female,High School,Salaried,48414.02,22273.67,48,Vacation,Own,1.0
